R,G,B,IndexRGB,CPC
0.7999999999999998,0.953125,0.9548387096774194,0.808129138835536,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.806140526904223,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8038836969297365,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8047743528366254,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8005427070492792,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8050079909984809,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8052321331307515,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8044704798899178,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8043455981423615,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8073986612389992,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8056372373362386,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8040635839807355,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8053292434710317,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8034746509761201,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8020980850270907,0.0833
0.7999999999999998,0.953125,0.9548387096774194,0.8016800805549984,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8049060430582231,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8060478958231805,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8074158615944729,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8085568185075824,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.809146468193676,0.0833
0.7999999999999998,0.96875,0.9612903225806452,0.8100614912708197,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8083746022417797,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8104203695209704,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8103832812544796,0.0833
0.8117647058823532,0.96875,0.9612903225806452,0.8115116962417224,0.0833
0.7999999999999998,0.96875,0.9612903225806452,0.8097938107387552,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8087402889659723,0.0833
0.8117647058823532,0.96875,0.9612903225806452,0.8115412593526936,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8124591491557491,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8127413424877448,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8124256442966491,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.812656415732592,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8121101252759226,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8126854413324542,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8126435154659863,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.812785776739386,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8140955121405842,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8113597597683686,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8136237565576354,0.0833
0.7999999999999998,0.96875,0.9677419354838709,0.8108761789410317,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8126343777771408,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8126969082361035,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8122846372158361,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8126626866955253,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8124546698965114,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8131303213599748,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8138265774159334,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8129692471977754,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8128483071983488,0.0833
0.7999999999999998,0.96875,0.9612903225806452,0.8106210403348335,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8117000043000888,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8103307843362098,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.813164722070923,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8129137043832242,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8126960123842562,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8123822850672249,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.813693633001749,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8120278860763124,0.0833
0.7999999999999998,0.953125,0.9612903225806452,0.8097051214058424,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8141592967921336,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8154566694378351,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.814696628730327,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.812697983258321,0.0833
0.8117647058823532,0.96875,0.9677419354838709,0.8136171272539632,0.0833
0.7999999999999998,0.90625,0.896774193548387,0.8018271794283751,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8028409253791247,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8027137144167646,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8024963807585359,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.802813153971849,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8023967620330823,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8026191124616577,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8027862784164208,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8016010664220397,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8022091706561936,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8032711134363444,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8055093096924004,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8047003554740133,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8054227704039216,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8063089470515723,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8056327580770004,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8063130679700716,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8061412435857007,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.806258600177737,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8074585041424189,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8080614124358569,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.808085421265373,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8083919817676235,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8083668979158904,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8084373118711121,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8083867858269072,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8066276911389503,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8060624086231116,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8051679901384632,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8060493291861368,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8047263351775937,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8050130077688271,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8049112389989395,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8022310294412751,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8019117478427891,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8017777284063872,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.801935577501935,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8018836180947742,0.0833
0.7999999999999998,0.90625,0.896774193548387,0.8001411862511825,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.803281326147407,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8043201559498896,0.0833
0.7999999999999998,0.90625,0.9032258064516129,0.8025748573803861,0.0833
0.7999999999999998,0.90625,0.896774193548387,0.8041060473583124,0.0833
