R,G,B,IndexRGB,CPC
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9957214204788651,0.0833
0.9879518072289155,1.0000000000000002,0.9866666666666667,0.9938052198266707,0.0833
0.9879518072289155,1.0000000000000002,0.9866666666666667,0.9928602316018882,0.0833
0.9759036144578315,0.9891304347826086,0.9800000000000001,0.9827545609023178,0.0833
0.9759036144578315,0.9891304347826086,0.9800000000000001,0.9836370144900641,0.0833
0.9879518072289155,0.9891304347826086,0.9866666666666667,0.9858211421355452,0.0833
0.9879518072289155,1.0000000000000002,0.9866666666666667,0.9920106041139354,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9945613204381165,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9942649686098126,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9962912008814264,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9962145455198974,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9970449174744513,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.997981103169681,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9966167110888766,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9970062230216223,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.999332841614252,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.9999187599876618,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.999565375103292,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.9985248427556463,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.9975307070741897,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.9973058757985087,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9966818131303667,0.0833
1.0,1.0000000000000002,0.9933333333333333,0.9978061528948037,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9956036866460858,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9953379602851871,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9958534584221685,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.993173271559137,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9934177251402811,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.992678862815878,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9916962804544598,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9935737866538248,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9931395285291815,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9927241591658724,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.992154011991246,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9950698499058679,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9934083724526306,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9941420999681276,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9927685385857048,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9950889220532342,0.0833
0.9879518072289155,1.0000000000000002,0.9933333333333333,0.9953882080580554,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9654399852704341,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9676633575268414,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9684429315504297,0.0833
0.963855421686747,0.9891304347826086,0.9866666666666667,0.9727569045758115,0.0833
0.963855421686747,0.9891304347826086,0.9866666666666667,0.9724550511665369,0.0833
0.9759036144578315,0.9891304347826086,0.9866666666666667,0.975720056086784,0.0833
0.9759036144578315,0.9891304347826086,0.9866666666666667,0.9757101532410362,0.0833
0.9759036144578315,0.9891304347826086,0.9866666666666667,0.9767439003054843,0.0833
0.9759036144578315,0.9891304347826086,0.9866666666666667,0.9772384924347759,0.0833
0.9759036144578315,0.9891304347826086,0.9866666666666667,0.9750220888475987,0.0833
0.963855421686747,0.9891304347826086,0.9800000000000001,0.9714735691213132,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9631581128697015,0.0833
0.9518072289156625,0.9782608695652175,0.9733333333333333,0.9584364726943697,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9658793782039834,0.0833
0.9518072289156625,0.9782608695652175,0.9733333333333333,0.960113171188294,0.0833
0.9518072289156625,0.9782608695652175,0.9733333333333333,0.9593398322898055,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9622092735382393,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9635045290848412,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.963251456360176,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9627500789476868,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9633803767409295,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9655817426734528,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9669173431471756,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9665760617409425,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9643726785620625,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9668663618301778,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9661907676869408,0.0833
0.963855421686747,0.9891304347826086,0.9800000000000001,0.970226544101223,0.0833
0.963855421686747,0.9782608695652175,0.9800000000000001,0.9665942169581467,0.0833
