C,M,Y,K,IndexCMYK,CPC
0.051948051948051965,0.0,0.013333333333333336,0.16666666666666666,0.05194449176841642,0.0833
0.038961038961038974,0.0,0.04000000000000001,0.1794871794871795,0.03896127401473809,0.0833
0.12987012987012986,0.0,0.053333333333333344,0.19230769230769232,0.12986291833752284,0.0833
0.12987012987012986,0.0,0.053333333333333344,0.19230769230769232,0.12986291833752284,0.0833
0.11688311688311687,0.0,0.053333333333333344,0.19230769230769232,0.11687714200141314,0.0833
0.10389610389610388,0.0,0.04000000000000001,0.1794871794871795,0.1038900926760149,0.0833
0.12987012987012986,0.0,0.06666666666666665,0.15384615384615383,0.12986415351524838,0.0833
0.12987012987012986,0.0,0.06666666666666665,0.15384615384615383,0.12986414091139403,0.0833
0.11688311688311687,0.0,0.06666666666666665,0.141025641025641,0.11687836457528433,0.0833
0.10389610389610388,0.0,0.06666666666666665,0.141025641025641,0.10389260084302893,0.0833
0.09090909090909088,0.0,0.06666666666666665,0.141025641025641,0.09090683711077358,0.0833
0.09090909090909088,0.0,0.06666666666666665,0.141025641025641,0.09090683711077358,0.0833
0.09090909090909088,0.0,0.06666666666666665,0.141025641025641,0.09090683711077358,0.0833
0.09090909090909088,0.0,0.06666666666666665,0.141025641025641,0.09090683711077358,0.0833
0.09090909090909088,0.0,0.053333333333333344,0.141025641025641,0.09090556412148504,0.0833
0.09090909090909088,0.0,0.053333333333333344,0.141025641025641,0.09090557672533939,0.0833
0.10389610389610388,0.0,0.06666666666666665,0.15384615384615383,0.10389262605073762,0.0833
0.09090909090909088,0.0,0.06666666666666665,0.141025641025641,0.09090683711077358,0.0833
0.09090909090909088,0.0,0.053333333333333344,0.141025641025641,0.09090556412148504,0.0833
0.09090909090909088,0.0,0.06666666666666665,0.141025641025641,0.09090683711077358,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
0.27272727272727276,0.0,0.17333333333333334,0.10256410256410256,0.2727176754650939,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
0.27272727272727276,0.0,0.17333333333333334,0.10256410256410256,0.2727176754650939,0.0833
0.27272727272727276,0.0,0.17333333333333334,0.10256410256410256,0.2727176754650939,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
0.27272727272727276,0.0,0.17333333333333334,0.10256410256410256,0.2727176754650939,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
0.28571428571428575,0.0,0.17333333333333334,0.10256410256410256,0.28570343919734925,0.0833
