H,S,L,IndexHSL,Day,Abs,CPC
0.9696969696969697,0.2238805970149254,0.8333333333333334,0.9728035932295351,2,0.0,0.0833
0.9696969696969697,0.208955223880597,0.8541666666666666,0.9752814746710476,2,0.0,0.0833
0.9696969696969697,0.2238805970149254,0.8541666666666666,0.9723996563522088,2,0.0,0.0833
0.9696969696969697,0.2238805970149254,0.8541666666666666,0.971751548675901,2,0.0,0.0833
0.9696969696969697,0.2238805970149254,0.8541666666666666,0.9718751413025459,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9788927909325209,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9793720891675579,2,0.0,0.0833
0.9696969696969697,0.2537313432835821,0.9374999999999999,0.9767917162795601,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9777774428384105,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9583333333333334,0.9775513587652793,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9779884546399988,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9763033746815979,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9771293351621018,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9583333333333334,0.9811717183896786,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9583333333333334,0.9800412980240254,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9770569882587004,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9583333333333334,0.9779161077365965,2,0.0,0.0833
0.9696969696969697,0.2686567164179104,0.9374999999999999,0.9776387779402236,2,0.0,0.0833
0.9696969696969697,0.2537313432835821,0.9374999999999999,0.980176948467903,2,0.0,0.0833
0.9696969696969697,0.2537313432835821,0.9374999999999999,0.9832004461392372,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.875,0.928473028170075,2,0.0,0.0833
0.9090909090909092,0.2537313432835821,0.875,0.9274812727026087,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.875,0.9273787812561234,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.8541666666666666,0.9260313201802641,2,0.0,0.0833
0.9090909090909092,0.2537313432835821,0.875,0.9277887470420665,2,0.0,0.0833
0.9090909090909092,0.2537313432835821,0.875,0.9269899166503381,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.8541666666666666,0.9278972673971695,2,0.0,0.0833
0.9090909090909092,0.2537313432835821,0.875,0.9267005290367307,2,0.0,0.0833
0.9090909090909092,0.2537313432835821,0.875,0.9258926552820772,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.8541666666666666,0.9298958506036441,2,0.0,0.0833
0.9090909090909092,0.2835820895522388,0.8541666666666666,0.9260343346345725,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.875,0.9269748443787962,2,0.0,0.0833
0.9090909090909092,0.2835820895522388,0.8541666666666666,0.9290789334860654,2,0.0,0.0833
0.9090909090909092,0.2835820895522388,0.8541666666666666,0.9299410674182709,2,0.0,0.0833
0.9090909090909092,0.2835820895522388,0.8541666666666666,0.9267758903944414,2,0.0,0.0833
0.9393939393939394,0.2686567164179104,0.8541666666666666,0.9312463261338118,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.8541666666666666,0.9270441768278892,2,0.0,0.0833
0.9090909090909092,0.2835820895522388,0.8541666666666666,0.9272973909897959,2,0.0,0.0833
0.9090909090909092,0.2835820895522388,0.8333333333333334,0.9271707839088426,2,0.0,0.0833
0.9090909090909092,0.2686567164179104,0.8333333333333334,0.9289432830421869,2,0.0,0.0833
0.9696969696969697,0.2388059701492537,0.8958333333333334,0.9915746002079975,2,0.0,0.0833
1.0,0.2388059701492537,0.875,0.9930999140880519,2,0.0,0.0833
1.0,0.2388059701492537,0.8958333333333334,0.9933048969810243,2,0.0,0.0833
