H,S,L,IndexHSL,Day,Abs,CPC
0.3214285714285716,0.051724137931034475,0.9622641509433961,0.3335575218758977,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.337316182909827,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.337042953123577,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33624428144069163,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3349201678611713,2,0.0,0.0833
0.3571428571428572,0.0862068965517242,0.981132075471698,0.3399924336366882,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3385246992720876,2,0.0,0.0833
0.3571428571428572,0.0862068965517242,0.981132075471698,0.3387313730847643,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3382479665398599,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33793970729383394,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3361146724395214,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33635637571197363,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33649999649705387,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3361917372510279,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33534052137847925,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3372110945305,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.337302171125917,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33646496703727835,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3372251063144105,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33418104625990463,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33450682023581835,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33348746295634624,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33367662203913473,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33464343512894357,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3341004785024204,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3330495947091505,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3335294983080772,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33381323693225995,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33372216033684343,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3343667023967154,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33445427604615463,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3341460168001287,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3346084056691676,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33328429208964727,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33397787539320567,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33364509552533694,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3326922942194386,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.33138919831578373,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3334349187666825,2,0.0,0.0833
0.3214285714285716,0.0862068965517242,0.981132075471698,0.3326467559217303,2,0.0,0.0833
0.2857142857142856,0.0862068965517242,0.9622641509433961,0.28444271632442875,2,0.0,0.0833
0.2857142857142856,0.0862068965517242,0.981132075471698,0.2842185277818643,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.28804024184339005,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.2881278154928293,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.2880157212215473,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.28749027932491233,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.2873536644317871,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.28676867245353344,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.2869263050225237,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.2867301400477802,2,0.0,0.0833
0.2857142857142856,0.0862068965517242,0.981132075471698,0.28609960977181825,2,0.0,0.0833
0.2857142857142856,0.10344827586206895,0.981132075471698,0.28599802433846855,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.9622641509433961,0.2816929037320388,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.28234445168386624,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2827157639574882,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.28291543187820944,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.9622641509433961,0.28197664235622155,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2856407238487566,2,0.0,0.0833
0.2857142857142856,0.0862068965517242,0.981132075471698,0.2851187848980994,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2832937500437869,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.28288040241843393,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2835214415323286,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2830415379334019,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2839803274553898,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2826386991459817,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2827648052011742,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.28244253417123777,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2824985813068792,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.284481248730182,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2832236911242354,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2824040017654845,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.2831431233667512,2,0.0,0.0833
0.2857142857142856,0.06896551724137934,0.981132075471698,0.28288040241843393,2,0.0,0.0833
