H,S,L,IndexHSL,CPC
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.531951132620017,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5336183396779268,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5352054887738724,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.535899991593914,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5349112757636529,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5355117104783864,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5348272149035902,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5366485335382818,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5371929276796401,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5347111308587418,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.535719861179494,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5368466769941438,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.537262978396359,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5361441683779056,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.535737874220936,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5350073453180102,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5363683306714062,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5380035145445303,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5350353656046978,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5341006888987627,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5336623715570072,0.0833
0.5306122448979591,0.09756097560975596,0.9500000000000001,0.5350013409708629,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5349473018465369,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5349693177860773,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5345069830557323,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5346150613043845,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5369087219146662,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5366985697645095,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.535539730765074,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5367546103378846,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5370568291443005,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5377673435567352,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5371969305777384,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5369167277108626,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5367826306245722,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5368947117713225,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5385078797049063,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5359940596992223,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5372549726001625,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5358939872467667,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.536420368346683,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5360661118649903,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5375091566293997,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5367906364207686,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5372369595587205,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.536366329222357,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5365344509424823,0.0833
0.5306122448979591,0.09756097560975596,0.9500000000000001,0.5367466045416882,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5361721886645932,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5360120727406643,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5362502451775086,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5363142915470802,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5353856191882924,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5357839075490656,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5354476641088148,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5343088395998703,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5356097814817928,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5340186294877491,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5362082147474772,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5343949019089822,0.0833
0.5306122448979591,0.09756097560975596,0.9500000000000001,0.5365744799234646,0.0833
0.5306122448979591,0.09756097560975596,0.9500000000000001,0.5376292435723464,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.5368426740960457,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.534573030874353,0.0833
0.5306122448979591,0.07317073170731692,0.9500000000000001,0.534609056957237,0.0833
0.4489795918367345,0.04878048780487809,0.9,0.46643369799735024,0.0833
0.46938775510204067,0.04878048780487809,0.9,0.466914045769137,0.0833
0.4489795918367345,0.04878048780487809,0.9,0.46643770089544834,0.0833
