H,S,L,IndexHSL,CPC
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7926075232206575,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7948338009242866,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.793406513587376,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7952224007844633,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7950971045678643,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7945232842135845,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7945196524391904,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8033938931713562,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8026294046613824,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8044707142792289,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8038714715041901,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8043218115290678,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8051353289933629,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8050971953622241,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8038133631138833,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8039550023152562,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8039604499768473,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8044180535505134,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.803577297778262,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8036880668972843,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.803847864970628,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.804367208708995,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8040112948183658,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8047267543740182,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8037988360163066,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7956545819373699,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7962120593068758,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7959778098584516,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8005157119639728,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8009242865833175,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.800706380119667,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7991665077765369,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8003686251010087,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8001198485550076,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7995078945695893,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8013383088642534,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8003413867930524,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7990666339806971,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7999346280609048,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8005084484151843,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8000490289543214,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8006809576989078,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8015525835535096,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8007971744795213,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.7997875411979407,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8010931640926466,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8015870854102543,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8003177802594903,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8006700623757252,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.8003885998601767,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7997766458747582,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7978082241531155,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7954185166017487,0.0833
0.7962962962962963,0.056338028169014065,0.7954545454545455,0.8009115753729379,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.79598507340724,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7954439390225079,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7945414430855555,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7960232070383788,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7969347824113167,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7960849472030798,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7964390452065118,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7964136227857526,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7974777326832456,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7969965225760176,0.0833
0.7962962962962963,0.04225352112676056,0.7954545454545455,0.7978463577842545,0.0833
