H,S,L,IndexHSL,CPC
0.833333333333333,0.014084507042253502,0.8194444444444444,0.8084808791696734,0.0833
0.5,0.0,0.8194444444444444,0.49052006438363804,0.0833
1.0,0.04225352112676056,0.7638888888888888,0.9826996725314983,0.0833
1.0,0.04225352112676056,0.7638888888888888,0.982766276294611,0.0833
1.0,0.056338028169014065,0.7777777777777777,0.9767996891824389,0.0833
0.9444444444444438,0.056338028169014065,0.7916666666666666,0.9535771771105068,0.0833
0.8888888888888884,0.08450704225352113,0.8055555555555555,0.8621524116112562,0.0833
0.8888888888888884,0.08450704225352113,0.8055555555555555,0.88051839928956,0.0833
0.833333333333333,0.09859154929577463,0.8333333333333333,0.7964977521229946,0.0833
0.7222222222222223,0.08450704225352113,0.8333333333333333,0.7304268191152801,0.0833
0.7222222222222223,0.08450704225352113,0.8333333333333333,0.6930010545595824,0.0833
0.6666666666666661,0.08450704225352113,0.8333333333333333,0.6681078980962427,0.0833
0.7222222222222223,0.08450704225352113,0.8333333333333333,0.6868846089804075,0.0833
0.6666666666666661,0.08450704225352113,0.8333333333333333,0.6686129766331801,0.0833
0.6666666666666661,0.07042253521126757,0.8333333333333333,0.6732918909918411,0.0833
0.7222222222222223,0.07042253521126757,0.8333333333333333,0.7098684575678522,0.0833
0.7777777777777777,0.07042253521126757,0.8194444444444444,0.7375645223955152,0.0833
0.6666666666666661,0.08450704225352113,0.8333333333333333,0.6647721596270193,0.0833
0.6666666666666661,0.07042253521126757,0.8333333333333333,0.6525559194094468,0.0833
0.6666666666666661,0.07042253521126757,0.8333333333333333,0.6445246156407833,0.0833
0.8888888888888884,0.2816901408450704,0.7916666666666666,0.8804184936448909,0.0833
0.8888888888888884,0.2816901408450704,0.7916666666666666,0.8877338069600933,0.0833
0.8888888888888884,0.2676056338028169,0.7916666666666666,0.8927346395071325,0.0833
0.8888888888888884,0.2676056338028169,0.7916666666666666,0.8937503468945991,0.0833
0.8888888888888884,0.2676056338028169,0.7916666666666666,0.8964144974191042,0.0833
0.8888888888888884,0.2676056338028169,0.7916666666666666,0.8949103624354775,0.0833
0.8888888888888884,0.2676056338028169,0.7916666666666666,0.8967919187434088,0.0833
0.8888888888888884,0.2676056338028169,0.7916666666666666,0.8944441360936892,0.0833
