Red (0-255),Green (0-255),Blue (0-255),Hue (0-360),Saturation (0-100),Lightness (0-100),Cyan (0-100),Magenta (0-100),Yellow (0-100),Key (0-100),IndexRGB,IndexHSL,IndexCMYK,Image,Batch_No.,CPC concentration (mg/ml),Day
85,182,106,133,39,52,53,0,41,28,5649957,1357083,54610122,DSC_7024.JPG,2,0.1175,4
85,180,106,133,39,52,52,0,41,29,5656263,1357323,53579822,DSC_7025.JPG,2,0.1175,4
85,181,105,132,39,52,53,0,41,28,5634116,1355817,54610123,DSC_7026.JPG,2,0.1175,4
86,182,106,132,39,52,52,0,41,28,5687449,1356131,53579821,DSC_7027.JPG,2,0.1175,4
85,182,106,132,39,52,53,0,41,28,5635982,1356344,54610122,DSC_7028.JPG,2,0.1175,4
84,181,105,132,39,52,53,0,41,28,5608648,1356367,54610122,DSC_7029.JPG,2,0.1175,4
85,182,106,133,40,52,53,0,41,28,5631518,1356960,54610122,DSC_7030.JPG,2,0.1175,4
84,181,105,133,39,52,53,0,41,28,5602700,1356981,54610122,DSC_7031.JPG,2,0.1175,4
84,181,105,132,39,52,53,0,41,28,5582793,1356271,54610123,DSC_7032.JPG,2,0.1175,4
85,182,106,132,40,52,53,0,41,28,5636123,1356716,54610122,DSC_7033.JPG,2,0.1175,4
84,181,105,132,39,52,53,0,41,28,5587791,1356629,54610123,DSC_7034.JPG,2,0.1175,4
82,185,104,132,42,52,55,0,43,27,5451067,1356189,56670925,DSC_7035.JPG,2,0.1175,4
81,184,103,132,42,52,55,0,43,27,5410505,1355869,56670925,DSC_7036.JPG,2,0.1175,4
82,184,104,132,42,52,55,0,43,27,5422010,1355613,56670925,DSC_7037.JPG,2,0.1175,4
82,184,104,132,42,52,55,0,43,27,5425291,1355855,56670925,DSC_7038.JPG,2,0.1175,4
81,184,103,132,42,52,55,0,43,27,5407404,1355417,56670925,DSC_7039.JPG,2,0.1175,4
82,185,104,132,42,52,55,0,43,27,5433823,1355949,56670925,DSC_7040.JPG,2,0.1175,4
81,184,104,132,42,52,55,0,43,27,5420204,1355579,56670925,DSC_7041.JPG,2,0.1175,4
82,184,104,132,42,52,55,0,43,27,5422706,1355827,56670925,DSC_7042.JPG,2,0.1175,4
82,184,104,132,42,52,55,0,43,27,5422654,1355973,56670925,DSC_7043.JPG,2,0.1175,4
81,184,103,132,42,52,55,0,43,27,5394259,1355922,56670926,DSC_7044.JPG,2,0.1175,4
81,184,103,132,41,52,55,0,43,27,5416255,1356039,56670926,DSC_7045.JPG,2,0.1175,4
81,184,103,132,41,52,55,0,43,27,5404449,1355663,56670926,DSC_7046.JPG,2,0.1175,4
81,184,103,132,41,52,55,0,43,27,5415901,1355851,56670926,DSC_7047.JPG,2,0.1175,4
81,183,103,132,41,51,55,0,43,28,5367921,1355895,56670926,DSC_7048.JPG,2,0.1175,4
81,183,103,132,41,52,55,0,43,27,5390417,1355776,56670926,DSC_7049.JPG,2,0.1175,4
81,183,103,132,41,52,55,0,43,27,5387422,1355933,56670926,DSC_7050.JPG,2,0.1175,4
81,183,103,132,41,51,55,0,43,28,5371490,1355860,56670926,DSC_7051.JPG,2,0.1175,4
81,183,103,132,41,51,55,0,43,28,5363685,1355956,56670926,DSC_7052.JPG,2,0.1175,4
81,183,103,132,41,51,55,0,43,28,5367865,1355802,56670926,DSC_7053.JPG,2,0.1175,4
81,183,103,132,41,51,55,0,43,28,5363142,1356110,56670926,DSC_7054.JPG,2,0.1175,4
78,182,101,133,41,51,56,0,44,28,5196164,1356900,57701328,DSC_7055.JPG,2,0.1175,4
78,181,100,132,41,50,56,0,44,28,5194051,1356423,57701329,DSC_7056.JPG,2,0.1175,4
78,181,100,132,41,50,56,0,44,28,5168135,1356195,57701329,DSC_7057.JPG,2,0.1175,4
78,180,100,132,40,50,56,0,44,29,5172259,1356110,57701329,DSC_7058.JPG,2,0.1175,4
78,181,101,132,41,51,56,0,44,28,5223134,1356017,57701329,DSC_7059.JPG,2,0.1175,4
79,182,101,132,41,51,56,0,44,28,5266232,1356513,57701328,DSC_7060.JPG,2,0.1175,4
79,181,101,132,40,51,56,0,44,28,5225102,1356460,57701329,DSC_7061.JPG,2,0.1175,4
79,181,101,132,41,51,56,0,44,28,5243862,1356732,57701329,DSC_7062.JPG,2,0.1175,4
79,181,101,132,40,51,56,0,44,28,5242877,1356560,57701329,DSC_7063.JPG,2,0.1175,4
79,182,101,132,41,51,56,0,44,28,5273135,1356543,57701328,DSC_7064.JPG,2,0.1175,4
79,182,101,132,41,51,56,0,44,28,5258290,1356110,57701328,DSC_7065.JPG,2,0.1175,4
78,181,100,132,41,50,56,0,44,28,5202633,1356256,57701329,DSC_7066.JPG,2,0.1175,4
79,181,101,132,41,51,56,0,44,28,5236650,1356304,57701328,DSC_7067.JPG,2,0.1175,4
79,181,101,132,41,51,56,0,44,28,5236087,1356719,57701329,DSC_7068.JPG,2,0.1175,4
79,181,101,132,41,51,56,0,44,28,5242636,1356357,57701329,DSC_7069.JPG,2,0.1175,4
79,181,101,132,41,51,56,0,44,28,5250035,1356577,57701329,DSC_7070.JPG,2,0.1175,4
78,180,100,132,40,50,56,0,44,29,5202998,1356487,57701329,DSC_7071.JPG,2,0.1175,4
78,181,100,132,40,50,56,0,44,28,5196659,1356250,57701329,DSC_7072.JPG,2,0.1175,4
78,181,100,132,40,50,56,0,44,28,5200296,1356430,57701329,DSC_7073.JPG,2,0.1175,4
78,181,101,133,41,51,56,0,44,28,5213266,1356867,57701329,DSC_7074.JPG,2,0.1175,4
77,182,100,133,42,50,57,0,44,28,5097356,1360455,58731629,DSC_7075.JPG,2,0.1175,4
77,182,100,133,42,51,57,0,44,28,5135174,1359905,58731629,DSC_7076.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5105624,1360606,58731629,DSC_7077.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5120391,1359827,58731629,DSC_7078.JPG,2,0.1175,4
77,181,100,133,41,50,57,0,44,28,5099369,1360470,58731630,DSC_7079.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5130804,1360633,58731629,DSC_7080.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5129136,1360196,58731629,DSC_7081.JPG,2,0.1175,4
78,183,101,133,42,51,57,0,44,28,5160058,1359978,58731629,DSC_7082.JPG,2,0.1175,4
76,181,100,133,41,50,57,0,44,28,5084971,1360604,58731630,DSC_7083.JPG,2,0.1175,4
76,181,100,133,41,50,57,0,44,28,5078889,1360516,58731630,DSC_7084.JPG,2,0.1175,4
76,181,100,133,41,50,57,0,44,28,5088089,1360453,58731630,DSC_7085.JPG,2,0.1175,4
76,181,100,133,41,50,57,0,44,28,5089038,1360069,58731630,DSC_7086.JPG,2,0.1175,4
77,181,100,133,41,50,57,0,44,28,5095760,1359715,58731630,DSC_7087.JPG,2,0.1175,4
76,181,99,133,41,50,57,0,44,28,5070255,1360125,58731630,DSC_7088.JPG,2,0.1175,4
76,181,100,133,41,50,57,0,44,28,5080246,1360350,58731630,DSC_7089.JPG,2,0.1175,4
77,181,100,133,41,50,57,0,44,28,5101562,1359602,58731629,DSC_7090.JPG,2,0.1175,4
77,181,100,133,41,50,57,0,44,28,5099620,1359728,58731629,DSC_7091.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5110213,1359845,58731629,DSC_7092.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5114058,1359747,58731629,DSC_7093.JPG,2,0.1175,4
77,182,100,133,41,50,57,0,44,28,5110084,1359674,58731629,DSC_7094.JPG,2,0.1175,4
84,183,106,133,41,52,54,0,42,27,5560049,1360076,55640524,DSC_7095.JPG,2,0.1175,4
84,183,106,133,41,52,54,0,42,27,5578816,1360151,55640524,DSC_7096.JPG,2,0.1175,4
84,183,106,133,40,52,54,0,42,28,5564426,1359988,55640524,DSC_7097.JPG,2,0.1175,4
84,183,106,133,40,52,54,0,42,28,5567517,1360299,55640524,DSC_7098.JPG,2,0.1175,4
84,183,106,133,40,52,53,0,41,28,5584359,1360488,54610122,DSC_7099.JPG,2,0.1175,4
84,183,106,133,40,52,53,0,41,28,5583897,1360435,54610122,DSC_7100.JPG,2,0.1175,4
84,183,106,133,40,52,54,0,42,28,5561410,1360180,55640524,DSC_7101.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,42,28,5549581,1359987,55640524,DSC_7102.JPG,2,0.1175,4
84,183,106,133,40,52,53,0,41,28,5584195,1360583,54610122,DSC_7103.JPG,2,0.1175,4
84,182,106,133,40,52,54,0,41,28,5562913,1360569,55640423,DSC_7104.JPG,2,0.1175,4
84,182,106,133,40,52,54,0,42,28,5552967,1360529,55640524,DSC_7105.JPG,2,0.1175,4
84,183,106,133,40,52,53,0,41,28,5574605,1360206,54610122,DSC_7106.JPG,2,0.1175,4
84,183,106,133,40,52,54,0,42,28,5558933,1360122,55640524,DSC_7107.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,42,28,5517221,1360420,55640524,DSC_7108.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,42,28,5518604,1360613,55640524,DSC_7109.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,42,28,5532585,1360773,55640524,DSC_7110.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,42,28,5532435,1360435,55640524,DSC_7111.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,41,28,5544231,1360624,55640423,DSC_7112.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,41,28,5546459,1360663,55640423,DSC_7113.JPG,2,0.1175,4
83,182,105,133,40,52,54,0,42,28,5543907,1360059,55640524,DSC_7114.JPG,2,0.1175,4
80,186,103,132,43,52,56,0,44,26,5334871,1355321,57701327,DSC_7115.JPG,2,0.1175,4
80,186,103,132,43,52,56,0,44,26,5336147,1355305,57701327,DSC_7116.JPG,2,0.1175,4
80,186,103,132,43,52,56,0,44,26,5334754,1355297,57701326,DSC_7117.JPG,2,0.1175,4
80,186,103,132,43,52,56,0,44,26,5342825,1355054,57701327,DSC_7118.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5376498,1354719,57701327,DSC_7119.JPG,2,0.1175,4
80,186,103,132,43,52,56,0,44,26,5350351,1354560,57701327,DSC_7120.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5363446,1354760,57701326,DSC_7121.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5363708,1354824,57701327,DSC_7122.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5389419,1354502,57701326,DSC_7123.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5385576,1354543,57701326,DSC_7124.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5359396,1354999,57701327,DSC_7125.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5372769,1354442,57701327,DSC_7126.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5366264,1354440,57701327,DSC_7127.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5377708,1354351,57701327,DSC_7128.JPG,2,0.1175,4
81,185,103,132,42,52,56,0,44,27,5364721,1354496,57701327,DSC_7129.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5401902,1354245,57701327,DSC_7130.JPG,2,0.1175,4
80,185,103,132,43,52,56,0,44,27,5353241,1354608,57701327,DSC_7131.JPG,2,0.1175,4
79,184,102,132,42,51,56,0,44,27,5288042,1355122,57701328,DSC_7132.JPG,2,0.1175,4
80,184,102,132,42,52,56,0,44,27,5350042,1354184,57701327,DSC_7133.JPG,2,0.1175,4
81,186,103,132,43,52,56,0,44,26,5400462,1354160,57701327,DSC_7134.JPG,2,0.1175,4
81,186,104,132,43,52,56,0,44,26,5412627,1354187,57701327,DSC_7135.JPG,2,0.1175,4
81,185,103,132,43,52,56,0,44,27,5388114,1353485,57701327,DSC_7136.JPG,2,0.1175,4
82,187,104,132,43,52,56,0,44,26,5435798,1354089,57701326,DSC_7137.JPG,2,0.1175,4
82,187,105,132,43,52,55,0,43,26,5480776,1354295,56670924,DSC_7138.JPG,2,0.1175,4
83,187,105,132,43,53,55,0,43,26,5496920,1354271,56670924,DSC_7139.JPG,2,0.1175,4
82,187,104,132,43,52,55,0,44,26,5456257,1353945,56671025,DSC_7140.JPG,2,0.1175,4
82,187,104,132,43,52,55,0,44,26,5455298,1354155,56671025,DSC_7141.JPG,2,0.1175,4
83,187,105,132,43,53,55,0,43,26,5497800,1354120,56670924,DSC_7142.JPG,2,0.1175,4
82,187,104,132,43,52,55,0,44,26,5464571,1354194,56671025,DSC_7143.JPG,2,0.1175,4
82,186,104,132,43,52,55,0,44,26,5457950,1353767,56671025,DSC_7144.JPG,2,0.1175,4
82,186,104,132,43,52,55,0,44,26,5439830,1353920,56671025,DSC_7145.JPG,2,0.1175,4
83,187,105,132,43,53,55,0,43,26,5492595,1353984,56670924,DSC_7146.JPG,2,0.1175,4
82,187,105,132,43,53,55,0,43,26,5486344,1353836,56670924,DSC_7147.JPG,2,0.1175,4
82,187,104,132,43,52,55,0,43,26,5468494,1353979,56670924,DSC_7148.JPG,2,0.1175,4
82,187,104,132,43,52,55,0,43,26,5469751,1353994,56670924,DSC_7149.JPG,2,0.1175,4
82,187,104,132,43,52,55,0,43,26,5465832,1354006,56670924,DSC_7150.JPG,2,0.1175,4
82,186,104,132,43,52,55,0,43,26,5454938,1354161,56670925,DSC_7151.JPG,2,0.1175,4
82,186,104,132,43,52,55,0,43,26,5454104,1354091,56670925,DSC_7152.JPG,2,0.1175,4
82,186,104,132,43,52,55,0,43,26,5466753,1354397,56670924,DSC_7153.JPG,2,0.1175,4
82,186,104,132,43,52,55,0,43,26,5458562,1354743,56670925,DSC_7154.JPG,2,0.1175,4
77,184,100,133,42,51,57,0,45,27,5133039,1356944,58731730,DSC_7156.JPG,3,0.1734,4
76,182,99,133,42,50,58,0,45,28,5066544,1357301,59762031,DSC_7157.JPG,3,0.1734,4
77,184,100,132,42,51,57,0,45,27,5140849,1356532,58731730,DSC_7158.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,27,5118940,1356414,58731730,DSC_7159.JPG,3,0.1734,4
76,182,99,133,42,50,58,0,45,28,5066989,1356853,59762031,DSC_7160.JPG,3,0.1734,4
76,183,100,133,42,51,58,0,45,28,5092039,1356840,59762031,DSC_7161.JPG,3,0.1734,4
76,183,100,132,42,51,58,0,45,28,5093046,1356690,59762031,DSC_7162.JPG,3,0.1734,4
76,183,99,133,42,50,58,0,45,28,5075102,1356828,59762031,DSC_7163.JPG,3,0.1734,4
76,183,99,133,42,51,58,0,45,28,5080007,1356802,59762031,DSC_7164.JPG,3,0.1734,4
76,183,99,133,42,51,58,0,45,28,5081244,1357106,59762031,DSC_7165.JPG,3,0.1734,4
76,183,99,133,42,50,58,0,45,28,5073948,1356994,59762031,DSC_7166.JPG,3,0.1734,4
76,183,99,133,42,50,58,0,45,28,5071838,1357107,59762031,DSC_7167.JPG,3,0.1734,4
76,183,100,132,42,51,58,0,45,27,5088197,1356574,59762031,DSC_7168.JPG,3,0.1734,4
77,184,100,132,42,51,58,0,45,27,5109076,1356632,59762031,DSC_7169.JPG,3,0.1734,4
76,182,99,133,42,50,58,0,45,28,5046918,1357515,59762031,DSC_7170.JPG,3,0.1734,4
76,182,99,133,42,50,58,0,45,28,5041941,1357702,59762031,DSC_7171.JPG,3,0.1734,4
76,183,99,133,42,50,58,0,45,28,5050412,1357101,59762031,DSC_7172.JPG,3,0.1734,4
76,183,99,133,42,50,58,0,45,28,5064734,1357133,59762031,DSC_7173.JPG,3,0.1734,4
76,183,99,133,42,50,58,0,45,28,5068715,1356847,59762031,DSC_7174.JPG,3,0.1734,4
76,182,99,133,42,50,58,0,45,28,5054803,1357253,59762031,DSC_7175.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,45,26,5258990,1358490,58731728,DSC_7176.JPG,3,0.1734,4
80,188,103,133,44,52,57,0,44,26,5310236,1357936,58731627,DSC_7177.JPG,3,0.1734,4
80,187,103,133,44,52,57,0,44,26,5301531,1358751,58731627,DSC_7178.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5284075,1358670,58731627,DSC_7179.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5284337,1358653,58731627,DSC_7180.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5283307,1358739,58731627,DSC_7181.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5285871,1358527,58731627,DSC_7182.JPG,3,0.1734,4
80,188,103,133,44,52,57,0,44,26,5313641,1358219,58731627,DSC_7183.JPG,3,0.1734,4
79,186,103,133,44,52,57,0,44,26,5253137,1358698,58731627,DSC_7184.JPG,3,0.1734,4
79,186,102,133,44,52,57,0,44,26,5245766,1358724,58731627,DSC_7185.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5261485,1358899,58731627,DSC_7186.JPG,3,0.1734,4
79,186,102,133,44,52,57,0,44,26,5246836,1358586,58731627,DSC_7187.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5259447,1358220,58731627,DSC_7188.JPG,3,0.1734,4
79,186,103,133,44,52,57,0,44,26,5256813,1358487,58731627,DSC_7189.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5272450,1358540,58731627,DSC_7190.JPG,3,0.1734,4
79,186,103,133,44,52,57,0,44,26,5258630,1358525,58731627,DSC_7191.JPG,3,0.1734,4
79,186,103,133,44,52,57,0,44,26,5258777,1358364,58731627,DSC_7192.JPG,3,0.1734,4
79,187,103,133,44,52,57,0,44,26,5273414,1358154,58731627,DSC_7193.JPG,3,0.1734,4
79,186,102,133,44,52,57,0,44,26,5250486,1357959,58731627,DSC_7194.JPG,3,0.1734,4
78,186,102,133,43,51,57,0,45,26,5197207,1358438,58731729,DSC_7195.JPG,3,0.1734,4
78,185,101,132,43,51,57,0,45,27,5196610,1355080,58731729,DSC_7196.JPG,3,0.1734,4
78,185,101,132,43,51,57,0,45,27,5188406,1355459,58731729,DSC_7197.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,27,5129547,1355752,58731730,DSC_7198.JPG,3,0.1734,4
78,184,100,132,42,51,57,0,45,27,5164154,1355517,58731729,DSC_7199.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5132462,1356238,58731730,DSC_7200.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5137458,1355965,58731730,DSC_7201.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5153864,1356072,58731730,DSC_7202.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5151801,1355864,58731730,DSC_7203.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5151416,1355777,58731730,DSC_7204.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5130930,1356288,58731730,DSC_7205.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5144515,1355958,58731730,DSC_7206.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5144235,1356118,58731730,DSC_7207.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5143915,1355948,58731730,DSC_7208.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5143194,1355979,58731730,DSC_7209.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5147050,1355873,58731730,DSC_7210.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5146933,1356320,58731730,DSC_7211.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5147613,1355788,58731730,DSC_7212.JPG,3,0.1734,4
77,183,100,132,42,51,57,0,45,28,5145757,1356028,58731730,DSC_7213.JPG,3,0.1734,4
77,182,100,132,42,51,57,0,45,28,5142785,1356088,58731730,DSC_7214.JPG,3,0.1734,4
78,183,100,132,42,51,57,0,45,27,5175388,1355606,58731730,DSC_7215.JPG,3,0.1734,4
81,187,104,132,44,52,56,0,44,26,5390457,1354471,57701326,DSC_7216.JPG,3,0.1734,4
81,187,104,132,44,52,56,0,44,26,5415547,1353755,57701326,DSC_7217.JPG,3,0.1734,4
81,187,104,132,43,52,56,0,44,26,5404864,1354071,57701326,DSC_7218.JPG,3,0.1734,4
82,187,104,132,44,52,56,0,44,26,5433823,1353786,57701326,DSC_7219.JPG,3,0.1734,4
81,187,104,132,43,52,56,0,44,26,5417902,1353681,57701326,DSC_7220.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5422550,1353624,57701326,DSC_7221.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5427212,1353400,57701326,DSC_7222.JPG,3,0.1734,4
81,187,104,132,43,52,56,0,44,26,5420148,1353533,57701326,DSC_7223.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5422672,1353611,57701326,DSC_7224.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5441378,1353261,57701326,DSC_7225.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5423983,1353639,57701326,DSC_7226.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5426487,1353450,57701326,DSC_7227.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5425444,1353386,57701326,DSC_7228.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5431439,1353224,57701326,DSC_7229.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5443274,1352952,57701326,DSC_7230.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5431601,1353346,57701326,DSC_7231.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5434269,1353190,57701326,DSC_7232.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5431142,1353399,57701326,DSC_7233.JPG,3,0.1734,4
82,187,104,132,43,52,56,0,44,26,5432916,1353031,57701326,DSC_7234.JPG,3,0.1734,4
82,187,104,132,44,53,56,0,44,26,5452961,1352958,57701326,DSC_7235.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5252124,1355662,58731728,DSC_7236.JPG,3,0.1734,4
79,186,102,132,44,52,57,0,45,26,5260239,1355583,58731729,DSC_7237.JPG,3,0.1734,4
80,187,103,132,44,52,57,0,45,26,5292592,1355238,58731728,DSC_7238.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5271009,1355079,58731728,DSC_7239.JPG,3,0.1734,4
79,186,102,132,44,52,57,0,45,26,5264816,1355354,58731728,DSC_7240.JPG,3,0.1734,4
79,186,102,132,44,52,57,0,45,26,5272333,1355210,58731728,DSC_7241.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5276470,1355038,58731728,DSC_7242.JPG,3,0.1734,4
80,187,103,132,44,52,57,0,45,26,5302903,1354608,58731728,DSC_7243.JPG,3,0.1734,4
80,187,103,132,44,52,57,0,45,26,5297911,1354726,58731728,DSC_7244.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5287633,1354677,58731728,DSC_7245.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5288365,1354809,58731728,DSC_7246.JPG,3,0.1734,4
80,187,102,132,44,52,57,0,45,26,5291162,1354552,58731728,DSC_7247.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5289611,1354361,58731728,DSC_7248.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5288919,1354620,58731728,DSC_7249.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5290244,1354381,58731728,DSC_7250.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5281323,1354639,58731728,DSC_7251.JPG,3,0.1734,4
79,186,102,132,44,52,57,0,45,26,5271400,1354377,58731728,DSC_7252.JPG,3,0.1734,4
79,186,102,132,43,52,57,0,45,26,5267862,1354554,58731729,DSC_7253.JPG,3,0.1734,4
79,187,102,132,44,52,57,0,45,26,5284592,1354611,58731728,DSC_7254.JPG,3,0.1734,4
79,186,102,132,44,52,57,0,45,26,5240661,1354580,58731729,DSC_7255.JPG,3,0.1734,4
85,191,108,132,45,54,55,0,43,24,5681312,1355316,56670923,DSC_7256.JPG,3,0.1734,4
86,190,109,133,44,54,54,0,42,25,5741733,1357192,55640521,DSC_7257.JPG,3,0.1734,4
87,190,109,132,44,54,54,0,42,25,5771113,1356515,55640521,DSC_7258.JPG,3,0.1734,4
87,190,109,133,44,54,54,0,42,25,5750612,1356799,55640521,DSC_7259.JPG,3,0.1734,4
87,190,109,132,44,54,54,0,42,25,5761677,1356717,55640521,DSC_7260.JPG,3,0.1734,4
89,190,111,133,43,54,53,0,41,25,5901413,1359398,54610119,DSC_7261.JPG,3,0.1734,4
85,190,108,132,44,54,54,0,43,25,5677585,1354930,55640622,DSC_7262.JPG,3,0.1734,4
87,190,109,133,44,54,54,0,42,25,5760139,1357811,55640521,DSC_7263.JPG,3,0.1734,4
85,190,108,132,44,54,55,0,43,25,5649475,1355593,56670923,DSC_7264.JPG,3,0.1734,4
85,190,108,132,44,54,55,0,43,25,5656332,1355441,56670923,DSC_7265.JPG,3,0.1734,4
85,190,108,132,44,54,54,0,43,25,5677064,1355381,55640622,DSC_7266.JPG,3,0.1734,4
85,190,107,132,44,54,55,0,43,25,5648633,1355347,56670923,DSC_7267.JPG,3,0.1734,4
85,190,107,132,44,54,55,0,43,25,5644378,1355429,56670923,DSC_7268.JPG,3,0.1734,4
85,190,108,132,44,54,55,0,43,25,5654041,1355636,56670923,DSC_7269.JPG,3,0.1734,4
85,190,108,132,44,54,55,0,43,25,5657611,1355456,56670923,DSC_7270.JPG,3,0.1734,4
85,190,108,132,44,54,55,0,43,25,5664527,1355205,56670923,DSC_7271.JPG,3,0.1734,4
85,190,108,132,45,54,55,0,43,25,5662804,1355060,56670923,DSC_7272.JPG,3,0.1734,4
85,191,108,132,45,54,55,0,43,25,5670458,1355339,56670923,DSC_7273.JPG,3,0.1734,4
85,191,108,132,45,54,55,0,43,25,5678902,1355041,56670923,DSC_7274.JPG,3,0.1734,4
86,191,108,132,45,54,54,0,43,25,5702962,1355308,55640622,DSC_7275.JPG,3,0.1734,4
90,190,114,134,43,55,52,0,39,25,5998855,1369829,53579616,DSC_7276.JPG,3,0.1734,4
90,189,114,134,43,54,52,0,39,25,5973902,1370246,53579616,DSC_7277.JPG,3,0.1734,4
90,190,114,134,43,55,52,0,39,25,6004807,1369964,53579616,DSC_7278.JPG,3,0.1734,4
90,190,114,134,43,55,52,0,39,25,6008309,1369704,53579616,DSC_7279.JPG,3,0.1734,4
90,189,114,134,43,54,52,0,39,25,5989005,1370213,53579616,DSC_7280.JPG,3,0.1734,4
90,189,113,134,43,54,52,0,39,25,5973216,1369639,53579616,DSC_7281.JPG,3,0.1734,4
90,189,114,134,43,54,52,0,39,25,5984365,1369975,53579616,DSC_7282.JPG,3,0.1734,4
91,189,114,134,42,55,51,0,39,25,6049679,1369375,52549316,DSC_7283.JPG,3,0.1734,4
92,188,115,134,42,55,51,0,38,26,6077850,1370974,52549215,DSC_7284.JPG,3,0.1734,4
92,188,115,134,42,55,51,0,38,25,6089265,1371129,52549215,DSC_7285.JPG,3,0.1734,4
92,188,115,134,42,55,51,0,38,25,6114529,1371126,52549215,DSC_7286.JPG,3,0.1734,4
92,188,115,134,42,55,50,0,38,25,6122146,1371685,51518914,DSC_7287.JPG,3,0.1734,4
92,188,115,134,42,55,51,0,38,25,6109655,1371284,52549215,DSC_7288.JPG,3,0.1734,4
92,188,115,134,41,55,51,0,38,26,6100490,1371448,52549215,DSC_7289.JPG,3,0.1734,4
92,188,115,134,41,55,51,0,38,26,6098343,1371445,52549215,DSC_7290.JPG,3,0.1734,4
