Red (0-255),Green (0-255),Blue (0-255),Hue (0-360),Saturation (0-100),Lightness (0-100),Cyan (0-100),Magenta (0-100),Yellow (0-100),Key (0-100),IndexRGB,IndexHSL,IndexCMYK,Image,Batch_No.,CPC concentration (mg/ml),Day
140,184,152,137,23,63,23,0,16,27,9239733,1400399,23698567,DSC_5369.JPG,1,0.0833,2
140,182,148,131,22,63,22,0,18,28,9273804,1343112,22668468,DSC_5370.JPG,1,0.0833,2
125,178,143,140,25,59,29,0,19,29,8273238,1431788,29880678,DSC_5371.JPG,1,0.0833,2
125,178,143,140,25,59,29,0,19,29,8303256,1431800,29880678,DSC_5372.JPG,1,0.0833,2
128,180,146,140,26,60,28,0,19,29,8474128,1430725,28850376,DSC_5373.JPG,1,0.0833,2
132,183,149,139,26,61,27,0,18,28,8704013,1426541,27819973,DSC_5374.JPG,1,0.0833,2
131,186,148,138,28,62,29,0,20,26,8692464,1410069,29880776,DSC_5375.JPG,1,0.0833,2
132,186,149,138,28,62,29,0,20,26,8719593,1413378,29880775,DSC_5376.JPG,1,0.0833,2
136,190,151,137,29,64,28,0,20,25,8996540,1398240,28850473,DSC_5377.JPG,1,0.0833,2
138,190,151,135,28,64,27,0,20,25,9098629,1386336,27820172,DSC_5378.JPG,1,0.0833,2
139,190,152,135,28,64,26,0,20,25,9174035,1379593,26789871,DSC_5379.JPG,1,0.0833,2
139,190,151,134,28,64,26,0,20,25,9184635,1375108,26789871,DSC_5380.JPG,1,0.0833,2
139,190,152,135,28,64,26,0,20,25,9178968,1378491,26789871,DSC_5381.JPG,1,0.0833,2
139,190,152,134,28,64,26,0,20,25,9199072,1375199,26789871,DSC_5382.JPG,1,0.0833,2
139,189,151,134,27,64,26,0,19,25,9187859,1376042,26789770,DSC_5383.JPG,1,0.0833,2
138,189,151,135,27,64,26,0,19,25,9130260,1382632,26789771,DSC_5384.JPG,1,0.0833,2
135,186,148,136,27,63,27,0,20,26,8904013,1387622,27820174,DSC_5385.JPG,1,0.0833,2
139,190,151,134,28,64,26,0,20,25,9188805,1374507,26789871,DSC_5386.JPG,1,0.0833,2
140,190,152,134,27,64,26,0,19,25,9239107,1372306,26789770,DSC_5387.JPG,1,0.0833,2
140,190,152,134,27,64,26,0,20,25,9235175,1370859,26789871,DSC_5388.JPG,1,0.0833,2
116,198,141,138,42,61,41,0,28,22,7655261,1413360,42245191,DSC_5389.JPG,1,0.0833,2
115,198,141,138,42,61,41,0,28,22,7606681,1414678,42245191,DSC_5390.JPG,1,0.0833,2
117,197,142,138,41,61,40,0,28,22,7720580,1415579,41214890,DSC_5391.JPG,1,0.0833,2
116,197,141,138,41,61,41,0,28,22,7686599,1415762,42245191,DSC_5392.JPG,1,0.0833,2
116,197,142,138,41,61,40,0,28,22,7706823,1416242,41214890,DSC_5393.JPG,1,0.0833,2
117,198,142,138,41,61,40,0,28,22,7720054,1415971,41214890,DSC_5394.JPG,1,0.0833,2
116,197,142,138,41,61,41,0,28,22,7695927,1416310,42245191,DSC_5395.JPG,1,0.0833,2
116,197,142,138,41,61,41,0,28,22,7700287,1415887,42245191,DSC_5396.JPG,1,0.0833,2
117,198,142,138,41,61,40,0,28,22,7738551,1415947,41214890,DSC_5397.JPG,1,0.0833,2
116,197,141,138,41,61,41,0,28,22,7671250,1416314,42245191,DSC_5398.JPG,1,0.0833,2
116,198,142,138,41,61,41,0,28,22,7705907,1417112,42245191,DSC_5399.JPG,1,0.0833,2
116,197,141,138,41,61,41,0,28,22,7654829,1416874,42245191,DSC_5400.JPG,1,0.0833,2
116,197,141,138,41,61,41,0,28,22,7673712,1416698,42245191,DSC_5401.JPG,1,0.0833,2
133,200,156,140,37,65,33,0,21,21,8778168,1433505,34002075,DSC_5402.JPG,1,0.0833,2
133,200,156,140,37,65,33,0,21,21,8823423,1434905,34002075,DSC_5403.JPG,1,0.0833,2
132,199,155,140,37,65,33,0,22,21,8736881,1434239,34002177,DSC_5404.JPG,1,0.0833,2
132,199,155,140,37,65,33,0,22,21,8758060,1434315,34002176,DSC_5405.JPG,1,0.0833,2
132,200,155,140,38,65,33,0,22,21,8712659,1432553,34002176,DSC_5406.JPG,1,0.0833,2
132,199,155,140,38,65,33,0,22,21,8705837,1432315,34002176,DSC_5407.JPG,1,0.0833,2
133,199,154,139,37,65,33,0,22,21,8778123,1424982,34002176,DSC_5408.JPG,1,0.0833,2
123,179,139,138,27,59,31,0,21,29,8111866,1408627,31941482,DSC_5409.JPG,1,0.0833,2
123,179,140,137,27,59,31,0,21,29,8159084,1407251,31941481,DSC_5410.JPG,1,0.0833,2
124,180,141,137,27,59,31,0,21,29,8213504,1406706,31941481,DSC_5411.JPG,1,0.0833,2
123,179,140,138,27,59,31,0,21,29,8110249,1411668,31941481,DSC_5412.JPG,1,0.0833,2
123,180,141,138,27,59,31,0,21,29,8159408,1412602,31941481,DSC_5413.JPG,1,0.0833,2
122,179,140,138,27,59,31,0,21,29,8102896,1412425,31941482,DSC_5414.JPG,1,0.0833,2
121,179,141,140,27,59,32,0,21,29,8017496,1428612,32971782,DSC_5415.JPG,1,0.0833,2
122,180,140,138,28,59,32,0,22,29,8092455,1412587,32971883,DSC_5416.JPG,1,0.0833,2
122,180,140,138,27,59,32,0,22,29,8072275,1411422,32971883,DSC_5417.JPG,1,0.0833,2
121,179,138,138,27,58,32,0,22,29,7991131,1411220,32971884,DSC_5418.JPG,1,0.0833,2
123,179,138,136,26,59,31,0,22,29,8151281,1391530,31941582,DSC_5419.JPG,1,0.0833,2
119,185,139,138,32,59,35,0,24,27,7877886,1412529,36062986,DSC_5420.JPG,1,0.0833,2
118,184,139,138,32,59,35,0,24,27,7819073,1413581,36062986,DSC_5421.JPG,1,0.0833,2
117,185,138,138,32,59,36,0,25,27,7716369,1413790,37093388,DSC_5422.JPG,1,0.0833,2
113,184,135,138,33,58,38,0,26,27,7457632,1416674,39154091,DSC_5423.JPG,1,0.0833,2
111,183,134,138,33,57,39,0,27,27,7355299,1415523,40184494,DSC_5424.JPG,1,0.0833,2
116,184,137,138,32,58,37,0,25,27,7652274,1415409,38123689,DSC_5425.JPG,1,0.0833,2
111,184,134,138,34,58,39,0,27,27,7349201,1416068,40184493,DSC_5426.JPG,1,0.0833,2
112,185,135,138,34,58,39,0,27,27,7394726,1415379,40184493,DSC_5427.JPG,1,0.0833,2
113,183,134,138,32,58,38,0,26,28,7476851,1413612,39154092,DSC_5428.JPG,1,0.0833,2
127,204,150,138,43,64,37,0,26,19,8380719,1408706,38123783,DSC_5429.JPG,1,0.0833,2
127,204,150,138,43,65,37,0,26,19,8390491,1407853,38123782,DSC_5430.JPG,1,0.0833,2
127,205,151,138,43,65,37,0,26,19,8434790,1408426,38123782,DSC_5431.JPG,1,0.0833,2
128,205,151,138,43,65,37,0,26,19,8445583,1408832,38123782,DSC_5432.JPG,1,0.0833,2
129,206,152,138,44,65,37,0,26,18,8519865,1408259,38123782,DSC_5433.JPG,1,0.0833,2
130,207,153,138,44,66,37,0,26,18,8575616,1408798,38123781,DSC_5434.JPG,1,0.0833,2
130,208,154,138,45,66,37,0,26,18,8634122,1408583,38123781,DSC_5435.JPG,1,0.0833,2
130,207,153,138,44,66,37,0,26,18,8581066,1409082,38123781,DSC_5436.JPG,1,0.0833,2
130,207,153,138,45,66,37,0,25,18,8610522,1408857,38123680,DSC_5437.JPG,1,0.0833,2
130,208,154,138,45,66,37,0,25,18,8624123,1409245,38123680,DSC_5438.JPG,1,0.0833,2
130,207,153,138,44,66,37,0,25,18,8594134,1409180,38123680,DSC_5439.JPG,1,0.0833,2
131,209,154,138,45,66,37,0,25,18,8661663,1409327,38123680,DSC_5440.JPG,1,0.0833,2
130,208,153,138,45,66,37,0,26,18,8607157,1408657,38123781,DSC_5441.JPG,1,0.0833,2
130,208,154,138,45,66,37,0,26,18,8632667,1407999,38123781,DSC_5442.JPG,1,0.0833,2
131,209,154,138,45,66,37,0,25,18,8680543,1408921,38123680,DSC_5443.JPG,1,0.0833,2
130,208,153,138,45,66,37,0,26,18,8604093,1408102,38123781,DSC_5444.JPG,1,0.0833,2
130,208,154,138,45,66,37,0,26,18,8619620,1408207,38123781,DSC_5445.JPG,1,0.0833,2
130,208,153,138,45,66,37,0,26,18,8611327,1408008,38123781,DSC_5446.JPG,1,0.0833,2
128,206,151,138,44,65,37,0,26,19,8481875,1407885,38123782,DSC_5447.JPG,1,0.0833,2
128,205,151,137,44,65,37,0,26,19,8446798,1407709,38123782,DSC_5448.JPG,1,0.0833,2
119,197,143,138,40,62,39,0,27,22,7878656,1413208,40184488,DSC_5449.JPG,1,0.0833,2
119,195,142,138,39,61,39,0,27,23,7874539,1412615,40184489,DSC_5450.JPG,1,0.0833,2
120,196,143,138,39,62,38,0,26,22,7924845,1411978,39154087,DSC_5451.JPG,1,0.0833,2
120,197,144,138,39,62,38,0,26,22,7957819,1411386,39154086,DSC_5452.JPG,1,0.0833,2
121,198,144,138,40,62,38,0,26,22,8010033,1410742,39154086,DSC_5453.JPG,1,0.0833,2
121,198,145,138,40,62,38,0,26,22,8018132,1411162,39154086,DSC_5454.JPG,1,0.0833,2
120,196,143,138,39,62,38,0,27,22,7919924,1411077,39154188,DSC_5455.JPG,1,0.0833,2
120,197,144,138,39,62,38,0,26,22,7968050,1412305,39154086,DSC_5456.JPG,1,0.0833,2
121,197,144,138,40,62,38,0,26,22,7998493,1412735,39154086,DSC_5457.JPG,1,0.0833,2
121,197,144,138,39,62,38,0,26,22,7988806,1412987,39154086,DSC_5458.JPG,1,0.0833,2
121,196,144,138,39,62,38,0,26,22,8014369,1412359,39154087,DSC_5459.JPG,1,0.0833,2
121,196,144,138,39,62,38,0,26,22,7986068,1412418,39154087,DSC_5460.JPG,1,0.0833,2
120,195,143,138,38,62,38,0,26,23,7966809,1412315,39154087,DSC_5461.JPG,1,0.0833,2
120,196,144,138,39,62,38,0,26,23,7979196,1412605,39154087,DSC_5462.JPG,1,0.0833,2
120,196,143,138,38,62,38,0,26,23,7968001,1412726,39154087,DSC_5463.JPG,1,0.0833,2
120,196,144,138,39,62,38,0,26,23,7977364,1412825,39154087,DSC_5464.JPG,1,0.0833,2
120,196,144,138,39,62,38,0,26,23,7974150,1413073,39154087,DSC_5465.JPG,1,0.0833,2
120,195,143,138,38,62,38,0,26,23,7954158,1412651,39154087,DSC_5466.JPG,1,0.0833,2
120,196,144,138,38,62,38,0,26,23,7967933,1413253,39154087,DSC_5467.JPG,1,0.0833,2
120,195,143,138,38,62,38,0,26,23,7948192,1413164,39154087,DSC_5468.JPG,1,0.0833,2
132,188,145,133,29,63,29,0,22,25,8744671,1366711,29880977,DSC_5469.JPG,1,0.0833,2
111,183,134,138,33,57,39,0,26,27,7378662,1414344,40184393,DSC_5470.JPG,1,0.0833,2
109,183,132,138,33,57,40,0,27,28,7235636,1414158,41214795,DSC_5471.JPG,1,0.0833,2
112,182,134,138,32,57,38,0,26,28,7447339,1413615,39154092,DSC_5472.JPG,1,0.0833,2
112,182,133,138,32,57,38,0,26,28,7404704,1412964,39154092,DSC_5473.JPG,1,0.0833,2
112,181,133,138,31,57,38,0,26,28,7409798,1412188,39154093,DSC_5474.JPG,1,0.0833,2
113,183,135,138,32,58,37,0,26,28,7511024,1414671,38123791,DSC_5475.JPG,1,0.0833,2
113,182,135,138,32,58,37,0,26,28,7507544,1413467,38123791,DSC_5476.JPG,1,0.0833,2
113,182,134,138,32,57,37,0,26,28,7469594,1413277,38123791,DSC_5477.JPG,1,0.0833,2
113,182,134,138,32,57,38,0,26,28,7456752,1412173,39154092,DSC_5478.JPG,1,0.0833,2
112,182,134,138,32,57,38,0,26,28,7408451,1413900,39154092,DSC_5479.JPG,1,0.0833,2
112,182,133,138,32,57,38,0,26,28,7410948,1412965,39154092,DSC_5480.JPG,1,0.0833,2
112,182,134,138,32,57,38,0,26,28,7436965,1413569,39154092,DSC_5481.JPG,1,0.0833,2
111,182,133,138,33,57,39,0,27,28,7351598,1412062,40184494,DSC_5482.JPG,1,0.0833,2
111,181,133,138,32,57,38,0,26,28,7348872,1413617,39154093,DSC_5483.JPG,1,0.0833,2
111,181,133,138,32,57,38,0,26,28,7369023,1413002,39154093,DSC_5484.JPG,1,0.0833,2
111,181,133,138,32,57,38,0,26,28,7357608,1413229,39154093,DSC_5485.JPG,1,0.0833,2
111,181,132,138,32,57,38,0,26,28,7345001,1412668,39154093,DSC_5486.JPG,1,0.0833,2
112,182,134,138,32,57,38,0,26,28,7417433,1414447,39154092,DSC_5487.JPG,1,0.0833,2
111,181,133,138,32,57,38,0,26,28,7374197,1412763,39154093,DSC_5488.JPG,1,0.0833,2
128,197,150,138,37,63,34,0,23,22,8476292,1416520,35032579,DSC_5489.JPG,1,0.0833,2
129,196,150,138,36,63,34,0,23,22,8536444,1416417,35032580,DSC_5490.JPG,1,0.0833,2
126,196,148,138,37,63,35,0,24,22,8324327,1415063,36062982,DSC_5491.JPG,1,0.0833,2
129,197,150,138,37,64,34,0,23,22,8517456,1417116,35032579,DSC_5492.JPG,1,0.0833,2
128,196,149,138,36,63,34,0,23,22,8468945,1416994,35032580,DSC_5493.JPG,1,0.0833,2
128,196,149,138,37,63,34,0,23,22,8456168,1416771,35032580,DSC_5494.JPG,1,0.0833,2
128,197,150,138,37,63,34,0,23,22,8488263,1415403,35032579,DSC_5495.JPG,1,0.0833,2
128,196,149,138,36,63,34,0,23,22,8455039,1416167,35032580,DSC_5496.JPG,1,0.0833,2
128,196,149,138,36,63,34,0,23,22,8462605,1416228,35032580,DSC_5497.JPG,1,0.0833,2
129,197,151,138,37,64,34,0,23,22,8553084,1417199,35032579,DSC_5498.JPG,1,0.0833,2
129,197,150,138,37,64,34,0,23,22,8530733,1417202,35032579,DSC_5499.JPG,1,0.0833,2
129,197,150,138,36,64,34,0,23,22,8542389,1416992,35032579,DSC_5500.JPG,1,0.0833,2
129,197,150,138,37,64,34,0,23,22,8522263,1417309,35032579,DSC_5501.JPG,1,0.0833,2
129,198,151,138,37,64,34,0,23,22,8566305,1417070,35032579,DSC_5502.JPG,1,0.0833,2
129,197,150,138,37,64,34,0,23,22,8510115,1416789,35032579,DSC_5503.JPG,1,0.0833,2
129,197,150,138,37,63,34,0,23,22,8506011,1416720,35032579,DSC_5504.JPG,1,0.0833,2
128,196,150,138,36,63,34,0,23,22,8476060,1417125,35032580,DSC_5505.JPG,1,0.0833,2
128,196,150,138,36,63,34,0,23,22,8485841,1417003,35032580,DSC_5506.JPG,1,0.0833,2
128,196,150,138,37,63,34,0,23,22,8481654,1416990,35032579,DSC_5507.JPG,1,0.0833,2
129,197,150,138,37,64,34,0,23,22,8524683,1416987,35032579,DSC_5508.JPG,1,0.0833,2
131,208,155,138,45,66,36,0,25,18,8676388,1411325,37093379,DSC_5509.JPG,1,0.0833,2
131,208,154,138,45,66,36,0,25,18,8672774,1410749,37093379,DSC_5510.JPG,1,0.0833,2
135,207,157,137,43,67,34,0,24,18,8956445,1407179,35032676,DSC_5511.JPG,1,0.0833,2
132,207,155,138,44,66,36,0,25,18,8758326,1411709,37093379,DSC_5512.JPG,1,0.0833,2
133,207,156,138,44,66,36,0,24,18,8775916,1411631,37093278,DSC_5513.JPG,1,0.0833,2
133,208,156,138,44,67,36,0,25,18,8796190,1411699,37093379,DSC_5514.JPG,1,0.0833,2
133,208,156,138,44,67,35,0,24,18,8819668,1411207,36062977,DSC_5515.JPG,1,0.0833,2
133,209,156,138,45,67,35,0,24,17,8832715,1411623,36062977,DSC_5516.JPG,1,0.0833,2
133,208,156,138,44,67,35,0,24,18,8831683,1411138,36062977,DSC_5517.JPG,1,0.0833,2
133,208,156,138,44,67,36,0,25,18,8801652,1411193,37093379,DSC_5518.JPG,1,0.0833,2
132,208,155,138,44,66,36,0,25,18,8768306,1410905,37093379,DSC_5519.JPG,1,0.0833,2
133,208,156,138,44,66,36,0,25,18,8773851,1410846,37093379,DSC_5520.JPG,1,0.0833,2
133,209,156,138,45,67,36,0,25,18,8818705,1410577,37093379,DSC_5521.JPG,1,0.0833,2
133,208,156,138,44,67,36,0,25,18,8808522,1410982,37093379,DSC_5522.JPG,1,0.0833,2
133,208,156,138,44,67,36,0,25,18,8810422,1410474,37093379,DSC_5523.JPG,1,0.0833,2
133,209,156,138,45,67,36,0,25,17,8823702,1410773,37093379,DSC_5524.JPG,1,0.0833,2
133,209,156,138,45,67,36,0,25,17,8814640,1410353,37093379,DSC_5525.JPG,1,0.0833,2
133,208,156,138,45,67,36,0,25,18,8792039,1410395,37093379,DSC_5526.JPG,1,0.0833,2
133,209,156,138,45,67,36,0,25,17,8820947,1410051,37093379,DSC_5527.JPG,1,0.0833,2
133,209,156,138,45,67,36,0,25,18,8810173,1409892,37093379,DSC_5528.JPG,1,0.0833,2
132,207,154,137,44,66,36,0,25,18,8745288,1403955,37093379,DSC_5530.JPG,2,0.076,2
132,207,154,137,43,66,35,0,25,18,8745131,1404724,36063078,DSC_5531.JPG,2,0.076,2
132,207,154,137,44,66,36,0,25,18,8718816,1403406,37093379,DSC_5532.JPG,2,0.076,2
132,207,154,137,43,66,35,0,25,18,8745134,1403489,36063078,DSC_5533.JPG,2,0.076,2
132,207,154,137,43,66,35,0,25,18,8745986,1403699,36063078,DSC_5534.JPG,2,0.076,2
133,207,155,137,44,66,35,0,25,18,8776325,1405050,36063078,DSC_5535.JPG,2,0.076,2
133,207,155,137,44,66,35,0,25,18,8776715,1404308,36063078,DSC_5536.JPG,2,0.076,2
133,208,154,137,44,66,36,0,25,18,8774098,1402104,37093379,DSC_5537.JPG,2,0.076,2
133,208,155,137,44,66,36,0,25,18,8780865,1402797,37093379,DSC_5538.JPG,2,0.076,2
133,208,155,137,44,67,36,0,25,18,8792098,1402810,37093379,DSC_5539.JPG,2,0.076,2
134,209,156,137,45,67,35,0,25,17,8850244,1402654,36063077,DSC_5540.JPG,2,0.076,2
133,209,156,137,45,67,35,0,25,17,8835294,1403092,36063078,DSC_5541.JPG,2,0.076,2
134,209,156,137,45,67,35,0,25,17,8849923,1402161,36063077,DSC_5542.JPG,2,0.076,2
133,209,155,137,45,67,36,0,25,18,8818834,1402656,37093379,DSC_5543.JPG,2,0.076,2
133,209,155,137,45,67,36,0,25,17,8814802,1402271,37093379,DSC_5544.JPG,2,0.076,2
133,208,155,137,44,67,35,0,25,18,8816367,1402076,36063078,DSC_5545.JPG,2,0.076,2
133,209,155,137,44,67,35,0,25,18,8828528,1402258,36063078,DSC_5546.JPG,2,0.076,2
134,208,155,137,44,67,35,0,25,18,8842810,1401921,36063078,DSC_5547.JPG,2,0.076,2
134,209,156,137,45,67,35,0,25,17,8846757,1401564,36063077,DSC_5548.JPG,2,0.076,2
134,209,156,137,45,67,35,0,25,17,8851816,1401399,36063077,DSC_5549.JPG,2,0.076,2
168,214,176,130,36,75,21,0,17,15,11082222,1333879,21638053,DSC_5550.JPG,2,0.076,2
170,216,178,130,37,75,21,0,17,15,11237576,1332639,21638053,DSC_5551.JPG,2,0.076,2
170,217,179,130,37,76,21,0,17,14,11256915,1335614,21638053,DSC_5552.JPG,2,0.076,2
172,216,180,131,35,76,20,0,16,15,11373143,1339128,20607651,DSC_5553.JPG,2,0.076,2
171,214,179,131,34,75,20,0,16,15,11275899,1343118,20607652,DSC_5554.JPG,2,0.076,2
171,214,179,131,35,75,20,0,16,15,11293920,1339971,20607651,DSC_5555.JPG,2,0.076,2
172,215,180,131,35,76,20,0,16,15,11334575,1337685,20607651,DSC_5556.JPG,2,0.076,2
171,215,179,131,35,75,20,0,16,15,11303188,1340032,20607651,DSC_5557.JPG,2,0.076,2
172,215,181,131,35,76,19,0,15,15,11375905,1343112,19577249,DSC_5558.JPG,2,0.076,2
170,213,178,131,34,75,20,0,16,16,11221220,1344713,20607652,DSC_5559.JPG,2,0.076,2
167,212,176,132,34,74,20,0,16,16,11062903,1347955,20607652,DSC_5560.JPG,2,0.076,2
166,211,175,132,33,73,21,0,17,17,10938684,1348206,21638055,DSC_5561.JPG,2,0.076,2
165,210,174,132,34,73,21,0,17,17,10890032,1347879,21638055,DSC_5562.JPG,2,0.076,2
164,210,174,132,33,73,21,0,17,17,10862836,1348005,21638055,DSC_5563.JPG,2,0.076,2
166,211,175,131,34,74,21,0,17,17,10945035,1343935,21638055,DSC_5564.JPG,2,0.076,2
166,211,175,132,33,73,21,0,17,17,10939779,1347255,21638055,DSC_5565.JPG,2,0.076,2
166,211,175,132,34,73,21,0,16,17,10938183,1352503,21637954,DSC_5566.JPG,2,0.076,2
167,211,175,131,34,74,21,0,16,16,11010119,1344762,21637954,DSC_5567.JPG,2,0.076,2
166,211,176,132,33,74,21,0,16,17,10981060,1353722,21637954,DSC_5568.JPG,2,0.076,2
165,209,174,132,32,73,21,0,16,17,10883740,1348204,21637955,DSC_5569.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8929207,1401512,35032676,DSC_5570.JPG,2,0.076,2
135,207,156,137,42,67,34,0,24,18,8919653,1401856,35032676,DSC_5571.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8954701,1401565,35032676,DSC_5572.JPG,2,0.076,2
135,207,156,137,42,67,34,0,24,18,8912827,1401836,35032676,DSC_5573.JPG,2,0.076,2
135,207,155,137,42,67,34,0,24,18,8906554,1401959,35032677,DSC_5574.JPG,2,0.076,2
135,206,155,137,42,67,34,0,24,18,8904417,1402063,35032677,DSC_5575.JPG,2,0.076,2
134,206,155,137,42,66,34,0,24,18,8891270,1401918,35032677,DSC_5576.JPG,2,0.076,2
135,206,155,137,42,67,34,0,24,18,8907070,1401780,35032677,DSC_5577.JPG,2,0.076,2
135,207,156,137,42,67,34,0,24,18,8912640,1402358,35032676,DSC_5578.JPG,2,0.076,2
136,207,156,137,43,67,34,0,24,18,8987032,1401156,35032676,DSC_5579.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8955660,1401441,35032676,DSC_5580.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8940748,1402508,35032676,DSC_5581.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8941891,1402022,35032676,DSC_5582.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8943154,1401574,35032676,DSC_5583.JPG,2,0.076,2
136,208,157,137,43,67,34,0,24,18,8988015,1401780,35032676,DSC_5584.JPG,2,0.076,2
135,207,156,137,43,67,34,0,24,18,8929736,1402764,35032676,DSC_5585.JPG,2,0.076,2
135,206,155,137,42,67,34,0,24,18,8906839,1402131,35032677,DSC_5586.JPG,2,0.076,2
135,207,156,137,42,67,34,0,24,18,8910974,1402558,35032676,DSC_5587.JPG,2,0.076,2
135,207,156,137,42,67,34,0,24,18,8923174,1402001,35032676,DSC_5588.JPG,2,0.076,2
135,206,156,137,42,67,34,0,24,18,8919346,1402656,35032677,DSC_5589.JPG,2,0.076,2
150,202,160,132,32,69,25,0,20,20,9911885,1348692,25759565,DSC_5590.JPG,2,0.076,2
149,201,160,132,32,68,25,0,20,20,9875430,1348607,25759566,DSC_5591.JPG,2,0.076,2
149,200,159,132,32,68,25,0,20,21,9816536,1348847,25759566,DSC_5592.JPG,2,0.076,2
149,201,160,132,32,68,25,0,20,21,9849440,1349649,25759566,DSC_5593.JPG,2,0.076,2
149,201,160,132,32,68,25,0,20,21,9856752,1350113,25759566,DSC_5594.JPG,2,0.076,2
148,199,158,132,31,68,25,0,20,21,9775174,1350125,25759566,DSC_5595.JPG,2,0.076,2
149,200,159,132,32,68,25,0,20,21,9843974,1348099,25759566,DSC_5596.JPG,2,0.076,2
148,200,159,132,31,68,25,0,20,21,9815048,1347466,25759566,DSC_5597.JPG,2,0.076,2
148,200,159,132,31,68,25,0,20,21,9808607,1348474,25759566,DSC_5598.JPG,2,0.076,2
149,200,160,132,32,68,25,0,20,21,9869512,1346902,25759566,DSC_5599.JPG,2,0.076,2
149,200,159,132,32,68,25,0,20,21,9838259,1349402,25759566,DSC_5600.JPG,2,0.076,2
148,199,159,132,31,68,25,0,20,21,9789084,1349600,25759566,DSC_5601.JPG,2,0.076,2
150,201,160,131,32,69,25,0,20,20,9910870,1346502,25759566,DSC_5602.JPG,2,0.076,2
149,200,159,131,31,68,25,0,20,21,9838830,1346457,25759566,DSC_5603.JPG,2,0.076,2
149,200,159,131,32,68,25,0,20,21,9840824,1345901,25759566,DSC_5604.JPG,2,0.076,2
148,200,158,132,32,68,25,0,20,21,9772232,1346624,25759566,DSC_5605.JPG,2,0.076,2
149,200,159,132,31,68,25,0,20,21,9822791,1347336,25759566,DSC_5606.JPG,2,0.076,2
149,200,159,132,32,68,25,0,20,21,9840363,1347224,25759566,DSC_5607.JPG,2,0.076,2
148,199,158,132,31,68,25,0,20,21,9784330,1346595,25759566,DSC_5608.JPG,2,0.076,2
149,200,159,131,31,68,25,0,20,21,9845456,1342843,25759566,DSC_5609.JPG,2,0.076,2
124,195,146,138,37,62,36,0,25,23,8197678,1409636,37093384,DSC_5610.JPG,2,0.076,2
129,194,147,136,35,63,33,0,24,23,8539649,1388926,34002380,DSC_5611.JPG,2,0.076,2
129,194,147,136,35,63,33,0,24,23,8548519,1388966,34002380,DSC_5612.JPG,2,0.076,2
138,193,150,132,30,65,28,0,22,24,9143155,1353533,28850674,DSC_5613.JPG,2,0.076,2
126,196,148,138,37,63,35,0,24,23,8337779,1413428,36062982,DSC_5614.JPG,2,0.076,2
129,195,150,139,35,63,33,0,22,23,8534080,1419801,34002178,DSC_5615.JPG,2,0.076,2
124,196,146,138,37,63,36,0,25,23,8241833,1411306,37093384,DSC_5616.JPG,2,0.076,2
126,195,147,138,37,63,35,0,24,23,8317074,1414711,36062982,DSC_5617.JPG,2,0.076,2
125,196,147,138,37,63,35,0,24,23,8301151,1414760,36062982,DSC_5618.JPG,2,0.076,2
126,196,147,138,37,63,35,0,24,23,8312488,1414630,36062982,DSC_5619.JPG,2,0.076,2
124,196,146,138,37,62,36,0,25,23,8214025,1413561,37093384,DSC_5620.JPG,2,0.076,2
125,197,147,138,38,63,36,0,25,22,8266201,1411304,37093383,DSC_5621.JPG,2,0.076,2
126,196,148,138,37,63,36,0,24,22,8312094,1413539,37093282,DSC_5622.JPG,2,0.076,2
124,196,146,138,38,63,36,0,25,22,8239754,1411195,37093384,DSC_5623.JPG,2,0.076,2
124,196,146,138,37,62,36,0,25,23,8224475,1412690,37093384,DSC_5624.JPG,2,0.076,2
127,196,148,138,36,63,34,0,24,23,8403292,1415853,35032681,DSC_5625.JPG,2,0.076,2
125,197,147,138,38,63,36,0,25,22,8244452,1411482,37093383,DSC_5626.JPG,2,0.076,2
128,197,150,138,37,63,34,0,23,22,8486765,1416203,35032579,DSC_5627.JPG,2,0.076,2
125,197,147,138,38,63,36,0,25,22,8292793,1412971,37093383,DSC_5628.JPG,2,0.076,2
126,197,148,138,38,63,36,0,24,22,8323506,1413472,37093282,DSC_5629.JPG,2,0.076,2
156,205,169,136,33,70,23,0,17,19,10286667,1388152,23698659,DSC_5630.JPG,2,0.076,2
155,205,169,136,32,70,23,0,17,19,10272268,1388978,23698659,DSC_5631.JPG,2,0.076,2
155,204,169,136,32,70,23,0,17,19,10266732,1389169,23698659,DSC_5632.JPG,2,0.076,2
156,205,169,136,32,70,23,0,17,19,10292177,1388110,23698659,DSC_5633.JPG,2,0.076,2
156,205,169,136,33,70,23,0,17,19,10309590,1389270,23698659,DSC_5634.JPG,2,0.076,2
156,205,169,136,33,71,23,0,17,19,10308300,1388657,23698659,DSC_5635.JPG,2,0.076,2
156,204,169,136,32,70,23,0,17,19,10298950,1389813,23698659,DSC_5636.JPG,2,0.076,2
156,205,169,136,33,71,24,0,17,19,10299567,1389145,24728960,DSC_5637.JPG,2,0.076,2
