R,G,B,IndexRGB,Day,CPC
0.8723404255319149,0.921875,0.9069767441860465,0.874499270628836,2,0.076
0.8829787234042553,0.921875,0.9069767441860465,0.8778190385704682,2,0.076
0.8617021276595744,0.9140625,0.8992248062015503,0.865013317438422,2,0.076
0.8829787234042553,0.921875,0.9147286821705426,0.8835389079166276,2,0.076
0.8617021276595744,0.875,0.883720930232558,0.8585913544870128,2,0.076
0.851063829787234,0.859375,0.875968992248062,0.8529216693736474,2,0.076
0.8936170212765958,0.8984375,0.9069767441860465,0.8972613816625843,2,0.076
0.8617021276595744,0.90625,0.8992248062015503,0.8636631996916423,2,0.076
0.8936170212765958,0.9375,0.9224806201550387,0.8896369397395828,2,0.076
0.851063829787234,0.9296875,0.9069767441860465,0.8560973600017743,2,0.076
0.8617021276595744,0.9296875,0.9069767441860465,0.8564578770547814,2,0.076
0.8936170212765958,0.9453125,0.9302325581395349,0.8941533588064183,2,0.076
0.9680851063829787,0.9453125,0.9534883720930233,0.965170037940899,2,0.076
0.9468085106382979,0.9296875,0.937984496124031,0.9433881382928523,2,0.076
0.9361702127659575,0.9140625,0.937984496124031,0.9377613526042946,2,0.076
0.9361702127659575,0.921875,0.937984496124031,0.9393227297826748,2,0.076
0.9361702127659575,0.921875,0.937984496124031,0.9355728344006118,2,0.076
0.9361702127659575,0.9140625,0.9302325581395349,0.9321080178377428,2,0.076
0.9361702127659575,0.921875,0.9457364341085271,0.9343310174658939,2,0.076
0.9468085106382979,0.9296875,0.9534883720930233,0.9508550664787295,2,0.076
0.9361702127659575,0.9296875,0.9457364341085271,0.9323026031532858,2,0.076
0.9255319148936171,0.9296875,0.9457364341085271,0.925083844092806,2,0.076
0.8936170212765958,0.9140625,0.9224806201550387,0.8892246196075626,2,0.076
0.9042553191489362,0.921875,0.9302325581395349,0.9030348348185978,2,0.076
0.9148936170212766,0.90625,0.9224806201550387,0.9143418281209453,2,0.076
0.9042553191489362,0.890625,0.9147286821705426,0.9018784929642516,2,0.076
0.9148936170212766,0.9140625,0.9302325581395349,0.9159184224537856,2,0.076
0.9148936170212766,0.90625,0.9302325581395349,0.9174715435164481,2,0.076
0.9148936170212766,0.9140625,0.9302325581395349,0.9118590036746191,2,0.076
0.9255319148936171,0.9140625,0.9302325581395349,0.9206928856079554,2,0.076
0.9148936170212766,0.9140625,0.9302325581395349,0.9161316245008491,2,0.076
0.9042553191489362,0.90625,0.9224806201550387,0.90791258036155,2,0.076
0.9787234042553191,0.9921875,0.9844961240310076,0.9794605648251591,2,0.076
0.9680851063829787,0.9921875,0.9844961240310076,0.970861577478223,2,0.076
0.9680851063829787,1.0,0.9844961240310076,0.9681831964086222,2,0.076
0.9574468085106383,1.0,0.9767441860465117,0.959269991010547,2,0.076
0.9574468085106383,0.9921875,0.9767441860465117,0.955618359593987,2,0.076
0.9468085106382979,0.9921875,0.9767441860465117,0.9505214222729605,2,0.076
0.9468085106382979,0.9765625,0.9689922480620156,0.9450521503215272,2,0.076
0.9255319148936171,0.9765625,0.9612403100775194,0.929934878673142,2,0.076
0.9255319148936171,0.96875,0.9612403100775194,0.9249397667793007,2,0.076
0.9574468085106383,0.984375,0.9767441860465117,0.9615190540628266,2,0.076
0.9574468085106383,0.9765625,0.9689922480620156,0.9523003723831959,2,0.076
0.9361702127659575,0.9765625,0.9612403100775194,0.9413616665957073,2,0.076
0.9468085106382979,0.9765625,0.9612403100775194,0.9436018259937814,2,0.076
0.9468085106382979,0.9765625,0.9612403100775194,0.9415507478341053,2,0.076
0.9468085106382979,0.9765625,0.9689922480620156,0.9453867658350277,2,0.076
0.9468085106382979,0.9765625,0.9689922480620156,0.942318566595853,2,0.076
0.9361702127659575,0.9765625,0.9612403100775194,0.9369634233028705,2,0.076
0.9361702127659575,0.9765625,0.9612403100775194,0.9318828363286575,2,0.076
0.9361702127659575,0.9765625,0.9612403100775194,0.9367319282935306,2,0.076
0.9255319148936171,0.96875,0.9612403100775194,0.9298205881300692,2,0.076
0.9893617021276596,0.921875,0.9689922480620156,0.9914252953463514,2,0.076
0.9787234042553191,0.90625,0.9534883720930233,0.9770076890338872,2,0.076
0.9893617021276596,0.921875,0.9612403100775194,0.9838142898469688,2,0.076
0.9893617021276596,0.9296875,0.9689922480620156,0.987018795937797,2,0.076
0.9893617021276596,0.9296875,0.9689922480620156,0.9877037297731237,2,0.076
1.0,0.9296875,0.9689922480620156,0.9952109672298579,2,0.076
1.0,0.921875,0.9689922480620156,0.9993610413972975,2,0.076
0.9893617021276596,0.9140625,0.9612403100775194,0.9891691093707076,2,0.076
0.9787234042553191,0.90625,0.9534883720930233,0.9780186584977528,2,0.076
0.9574468085106383,0.9296875,0.9534883720930233,0.9619338024641754,2,0.076
0.9893617021276596,0.9453125,0.9767441860465117,0.9879415382827184,2,0.076
0.9787234042553191,0.9375,0.9689922480620156,0.9819500265409837,2,0.076
0.9787234042553191,0.9375,0.9689922480620156,0.98112085350753,2,0.076
0.9787234042553191,0.9375,0.9767441860465117,0.979926954420899,2,0.076
0.9893617021276596,0.9453125,0.9767441860465117,0.9877314120434713,2,0.076
0.9893617021276596,0.9453125,0.9844961240310076,0.9876185784619957,2,0.076
0.9893617021276596,0.953125,0.9844961240310076,0.9912626013013257,2,0.076
1.0,0.953125,0.9922480620155038,1.0,2,0.076
1.0,0.9609375,0.9922480620155038,0.9954465093547458,2,0.076
1.0,0.9765625,0.9999999999999999,0.9993030867026516,2,0.076
0.9468085106382979,0.96875,0.9767441860465117,0.9503475581890227,2,0.076
0.9574468085106383,0.9765625,0.9767441860465117,0.9535433225102672,2,0.076
0.9574468085106383,0.9765625,0.9844961240310076,0.9619995276206733,2,0.076
0.9680851063829787,0.984375,0.9922480620155038,0.9678017962393879,2,0.076
0.9680851063829787,0.9765625,0.9922480620155038,0.970053773214862,2,0.076
0.9574468085106383,0.96875,0.9844961240310076,0.9621709634352824,2,0.076
0.9574468085106383,0.96875,0.9767441860465117,0.9530717526066258,2,0.076
0.9574468085106383,0.96875,0.9767441860465117,0.9525308960848043,2,0.076
0.9468085106382979,0.9609375,0.9767441860465117,0.9483465023775186,2,0.076
0.9468085106382979,0.953125,0.9689922480620156,0.9492265071822542,2,0.076
0.9468085106382979,0.953125,0.9689922480620156,0.9448136942734449,2,0.076
0.9574468085106383,0.9609375,0.9767441860465117,0.9522102026487886,2,0.076
0.9468085106382979,0.9609375,0.9689922480620156,0.9464437105315174,2,0.076
0.9468085106382979,0.96875,0.9767441860465117,0.9496627862383179,2,0.076
0.9468085106382979,0.9609375,0.9767441860465117,0.9468262438931051,2,0.076
0.9468085106382979,0.9609375,0.9767441860465117,0.9490107149812401,2,0.076
0.9468085106382979,0.9609375,0.9689922480620156,0.9455915498817514,2,0.076
0.9680851063829787,0.9609375,0.9844961240310076,0.9679183531671675,2,0.076
0.9574468085106383,0.953125,0.9767441860465117,0.9534733883535995,2,0.076
0.9574468085106383,0.9609375,0.9844961240310076,0.9622886535554154,2,0.076
0.9787234042553191,0.9921875,0.9689922480620156,0.980814082148999,2,0.076
0.9893617021276596,0.984375,0.9689922480620156,0.9850779612056455,2,0.076
0.9680851063829787,0.984375,0.9612403100775194,0.9675426189597004,2,0.076
0.9893617021276596,0.984375,0.9689922480620156,0.9863330526793606,2,0.076
0.9893617021276596,0.984375,0.9767441860465117,0.9916512862785463,2,0.076
0.9893617021276596,0.9921875,0.9767441860465117,0.9873087312956486,2,0.076
0.9893617021276596,0.9921875,0.9767441860465117,0.9869542039736523,2,0.076
0.9787234042553191,0.9921875,0.9767441860465117,0.9812801479754953,2,0.076
0.9787234042553191,0.984375,0.9689922480620156,0.9775835126340425,2,0.076
0.9680851063829787,0.9765625,0.9612403100775194,0.9669279430502852,2,0.076
0.9574468085106383,0.96875,0.9534883720930233,0.9571348947320965,2,0.076
0.9468085106382979,0.96875,0.9534883720930233,0.9442521165200182,2,0.076
0.9574468085106383,0.984375,0.9612403100775194,0.9552965329656179,2,0.076
0.9574468085106383,0.9765625,0.9612403100775194,0.9623113174024837,2,0.076
0.9468085106382979,0.984375,0.9534883720930233,0.9438639171966635,2,0.076
0.9361702127659575,0.9765625,0.9457364341085271,0.9335963850516389,2,0.076
0.9468085106382979,0.984375,0.9612403100775194,0.9476693390040438,2,0.076
0.9574468085106383,0.9765625,0.9612403100775194,0.9582501178924759,2,0.076
0.9574468085106383,0.9765625,0.9612403100775194,0.9579899693050569,2,0.076
0.9574468085106383,0.9765625,0.9612403100775194,0.9548868029875484,2,0.076
0.9680851063829787,0.953125,0.9612403100775194,0.9652425622515173,2,0.076
0.9680851063829787,0.96875,0.9767441860465117,0.9713741041912092,2,0.076
0.9680851063829787,0.96875,0.9767441860465117,0.9637169615745805,2,0.076
0.9680851063829787,0.9765625,0.9767441860465117,0.9636193451475652,2,0.076
0.9574468085106383,0.984375,0.9767441860465117,0.9609238043080413,2,0.076
0.9680851063829787,0.984375,0.9844961240310076,0.9711762811832277,2,0.076
0.9574468085106383,0.96875,0.9689922480620156,0.9561959639249834,2,0.076
0.9574468085106383,0.9765625,0.9767441860465117,0.9548445511012283,2,0.076
0.9574468085106383,0.984375,0.9767441860465117,0.9532082213429011,2,0.076
0.9787234042553191,0.984375,0.9922480620155038,0.9767672903703419,2,0.076
0.9468085106382979,0.96875,0.9612403100775194,0.9505696638902915,2,0.076
0.9148936170212766,0.9453125,0.937984496124031,0.9102524606867244,2,0.076
0.9148936170212766,0.953125,0.937984496124031,0.9162734354296476,2,0.076
0.9042553191489362,0.9453125,0.937984496124031,0.9040335010511978,2,0.076
0.9361702127659575,0.9375,0.9457364341085271,0.9381390294272247,2,0.076
0.9468085106382979,0.9375,0.9457364341085271,0.9494534694221805,2,0.076
0.9361702127659575,0.9296875,0.937984496124031,0.933538268472371,2,0.076
0.9361702127659575,0.953125,0.9534883720930233,0.9368271164512172,2,0.076
0.9361702127659575,0.953125,0.9534883720930233,0.9343803922755782,2,0.076
0.9255319148936171,0.9375,0.937984496124031,0.9224414014092704,2,0.076
0.9680851063829787,0.984375,0.9689922480620156,0.9706032096216449,2,0.076
0.9680851063829787,0.9921875,0.9689922480620156,0.9681511432534827,2,0.076
0.9680851063829787,0.984375,0.9689922480620156,0.9632402113630378,2,0.076
0.9574468085106383,0.984375,0.9689922480620156,0.9587059849877916,2,0.076
0.9680851063829787,0.984375,0.9767441860465117,0.9674849880342983,2,0.076
0.9893617021276596,0.984375,0.9844961240310076,0.9845069941441476,2,0.076
0.9680851063829787,0.984375,0.9767441860465117,0.9658990043933868,2,0.076
0.9574468085106383,0.9765625,0.9689922480620156,0.9614303412900166,2,0.076
0.9361702127659575,0.96875,0.9534883720930233,0.9412433289370867,2,0.076
0.9574468085106383,0.9921875,0.9689922480620156,0.9575867147118641,2,0.076
0.9361702127659575,0.9609375,0.9534883720930233,0.9308882172116054,2,0.076
0.9255319148936171,0.9609375,0.9457364341085271,0.9265556990752666,2,0.076
0.9255319148936171,0.9609375,0.9534883720930233,0.9276181478489015,2,0.076
0.9468085106382979,0.9609375,0.9612403100775194,0.946988290399643,2,0.076
0.9468085106382979,0.9609375,0.9534883720930233,0.9442781799441466,2,0.076
0.9468085106382979,0.9609375,0.9612403100775194,0.9487308164699473,2,0.076
0.9468085106382979,0.96875,0.9612403100775194,0.946230508484454,2,0.076
0.9361702127659575,0.9609375,0.9534883720930233,0.9378189835296967,2,0.076
0.9468085106382979,0.9609375,0.9612403100775194,0.9498382691684749,2,0.076
0.9468085106382979,0.9609375,0.9612403100775194,0.9432654297494399,2,0.076
0.8936170212765958,0.9453125,0.9224806201550387,0.8919672688720641,2,0.0766
0.9042553191489362,0.953125,0.9302325581395349,0.9036600332284376,2,0.0766
0.8829787234042553,0.9296875,0.9147286821705426,0.8829368590077218,2,0.0766
0.8936170212765958,0.9453125,0.9224806201550387,0.889817602977641,2,0.0766
0.8829787234042553,0.9296875,0.9147286821705426,0.884814396852704,2,0.0766
0.8936170212765958,0.9296875,0.9147286821705426,0.8886999515479327,2,0.0766
0.8723404255319149,0.9140625,0.9069767441860465,0.8774967262882334,2,0.0766
0.8829787234042553,0.9140625,0.9069767441860465,0.8839578653181462,2,0.0766
0.8829787234042553,0.921875,0.9147286821705426,0.8875181938079457,2,0.0766
0.8723404255319149,0.9296875,0.9069767441860465,0.8700955232588541,2,0.0766
0.8829787234042553,0.953125,0.9224806201550387,0.8793800919796045,2,0.0766
0.8829787234042553,0.953125,0.9224806201550387,0.8819425636599135,2,0.0766
0.8723404255319149,0.953125,0.9224806201550387,0.8685322034650109,2,0.0766
0.8723404255319149,0.9375,0.9069767441860465,0.8672779214144054,2,0.0766
0.8723404255319149,0.9453125,0.9224806201550387,0.8733600885444128,2,0.0766
0.8829787234042553,0.953125,0.9302325581395349,0.885890282049958,2,0.0766
0.8723404255319149,0.953125,0.9224806201550387,0.8706619575509383,2,0.0766
0.8936170212765958,0.9609375,0.9302325581395349,0.8964474257835905,2,0.0766
0.8829787234042553,0.953125,0.9224806201550387,0.884382488681432,2,0.0766
0.851063829787234,0.9453125,0.9147286821705426,0.854896823645645,2,0.0766
0.9574468085106383,0.9765625,0.9534883720930233,0.9546931889797369,2,0.0766
0.9468085106382979,0.9453125,0.9302325581395349,0.9434648716036405,2,0.0766
0.9468085106382979,0.953125,0.937984496124031,0.9433295360597187,2,0.0766
0.9468085106382979,0.9375,0.9302325581395349,0.9467291131199554,2,0.0766
0.9361702127659575,0.9296875,0.9224806201550387,0.9392756213576973,2,0.0766
0.9468085106382979,0.9375,0.9302325581395349,0.9417454950342703,2,0.0766
0.9468085106382979,0.9453125,0.937984496124031,0.9514621338109146,2,0.0766
0.9468085106382979,0.9453125,0.937984496124031,0.9429392322362791,2,0.0766
0.9574468085106383,0.953125,0.937984496124031,0.9525658631631382,2,0.0766
0.9468085106382979,0.9296875,0.9302325581395349,0.9417543986884757,2,0.0766
0.9468085106382979,0.9296875,0.9302325581395349,0.946203635637216,2,0.0766
0.9680851063829787,0.9453125,0.9457364341085271,0.9638746371963268,2,0.0766
0.9574468085106383,0.9453125,0.937984496124031,0.9539114481405043,2,0.0766
0.9468085106382979,0.953125,0.9534883720930233,0.9495204896556537,2,0.0766
0.9361702127659575,0.9609375,0.9457364341085271,0.936750545025051,2,0.0766
0.9361702127659575,0.9765625,0.9612403100775194,0.9377806168743027,2,0.0766
0.9042553191489362,0.96875,0.9457364341085271,0.9076134175802492,2,0.0766
0.9468085106382979,0.96875,0.9612403100775194,0.9448081901962998,2,0.0766
0.9148936170212766,0.9375,0.9302325581395349,0.9108229420943564,2,0.0766
0.9042553191489362,0.9375,0.9302325581395349,0.9089624021346755,2,0.0766
