H,S,L,IndexHSL,Day,CPC
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.36865312455470933,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3674340178274569,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3682362006090256,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.36865312455470933,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3678324704590914,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36800926732213446,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.36790371695613855,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3674340178274569,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.36945002981797836,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.36729944111081214,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36909643609189224,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.371801164220537,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3714765968450995,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37146604180850007,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37147923560424956,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37162172859834386,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37241599510246304,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37169297509539123,2,0.0833
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37223919823942,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3717694991107381,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.369460584854578,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36949488872352654,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36909379733274217,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3695925228120729,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3703340141331941,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36947641740947734,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36876395243900517,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3692679554366354,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3688351989360523,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.36778497279439315,2,0.0833
0.3513513513513513,0.4871794871794871,0.9772727272727274,0.3688167276220031,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3855728482238512,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.37895484027590864,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.37886776122396215,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3785643039217239,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3789522015167588,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.37888623253801135,2,0.0833
0.3783783783783785,0.46153846153846156,1.0,0.3793216277977445,2,0.0833
0.3783783783783785,0.46153846153846156,1.0,0.3795696711578347,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38239314344822484,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38194191563359237,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.381978858261691,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3824696674635719,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3811661204435226,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38203163344468893,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38277312476581016,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38210551870088616,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38132444599251647,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3826438255674651,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38172025986500113,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38243008607632345,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3828522875403071,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38269923950961293,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3827467371743112,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3835568362333297,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38422180353910385,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38402125784371166,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3835515587150298,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38392626251431516,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38364127652612634,2,0.0833
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38295256038800307,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.37996020751201964,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.37954064480718586,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3791764960445001,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.38005256408226606,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3795248122522865,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.37942190064544046,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3796303626182824,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3799390974388204,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3797174416702289,2,0.0833
0.3783783783783785,0.435897435897436,0.9772727272727274,0.38383918346236867,2,0.0833
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3690568547046438,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3695107212784261,2,0.076
0.3513513513513513,0.46153846153846156,1.0,0.3737089870859127,2,0.076
0.3513513513513513,0.46153846153846156,1.0,0.37208351144957597,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3711757783020113,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3699777816479579,2,0.076
0.3513513513513513,0.41025641025641024,0.9545454545454547,0.36706723030562105,2,0.076
0.3513513513513513,0.41025641025641024,0.9772727272727274,0.36641809555474625,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3699777816479579,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3705160885145369,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37189615954993327,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3722312819619702,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37265876094425354,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3711573069879619,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37166658750389225,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.37011763588290236,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.37139215655230284,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3713816015157032,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37169297509539123,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3705899737707341,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.36910171361019195,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3719568510103808,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.37557722856403997,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3729727732830914,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.37129188370460664,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3730361035026888,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.37359288168331717,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.37251362919100917,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3731469313869846,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3746193589926272,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.37450589234918175,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3740520257753994,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3740784133668984,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3743396505227381,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3729437469324426,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3737987048970093,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3739411978911036,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.37397550176005234,2,0.076
0.3513513513513513,0.46153846153846156,0.9772727272727274,0.3741048009583974,2,0.076
0.3513513513513513,0.435897435897436,0.9772727272727274,0.3729727732830914,2,0.076
0.3783783783783785,0.41025641025641024,0.9545454545454547,0.3909638331670915,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39122770908208127,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3892855823477568,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.393135531947457,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3922726577054405,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3919665616440524,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3916314392320155,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3917132407656623,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.39139131214937484,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3920668344917486,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3886417251151819,2,0.076
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.38994263337608115,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3897605589947384,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3890850366523646,2,0.076
0.3783783783783785,0.41025641025641024,0.9772727272727274,0.3929085986605658,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3916604655826643,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3891721157043111,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3892169746098595,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3888554646063236,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.38842006934659046,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3918979539061551,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39168421441501344,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3914731136830216,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3920008655130012,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3928742947916173,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39157866404901753,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39466601225439746,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3907500936759498,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.38879477314587585,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3894043265095022,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3889346273808205,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3875756664186234,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3899479108943811,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3924468158093337,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3921169709155967,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39255764369362955,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3912118765271819,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.3925734762485289,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39278193822137086,2,0.076
0.3783783783783785,0.435897435897436,0.9772727272727274,0.39309331180105866,2,0.076
0.43243243243243246,0.4871794871794871,0.9545454545454547,0.43117588385237715,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4323844355430302,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.4282969976198392,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.43138962334351905,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4313737907886195,2,0.076
0.43243243243243246,0.5128205128205129,0.9545454545454547,0.4346986273174902,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.43350326942258666,2,0.076
0.43243243243243246,0.5128205128205129,0.9545454545454547,0.43346104927618834,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4344426676799502,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4341550429326113,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.43407851891726423,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4342183731522089,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4333053624863443,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4335217407366361,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.43353493453238556,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.4351366613363732,2,0.076
0.43243243243243246,0.5128205128205129,0.9772727272727274,0.43389116701762154,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.4289751587213628,2,0.076
0.43243243243243246,0.4871794871794871,0.9772727272727274,0.429202092008254,2,0.076
0.43243243243243246,0.4871794871794871,0.9772727272727274,0.42929972609680034,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.42757661637191724,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4243969115962909,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42166051835784746,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4281650596623443,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.4276716117013135,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4259933608819788,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4258640616836338,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4248507781700732,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4244971844439871,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.42598544460452925,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.4261252988394737,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.42668471577925193,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4261384926352232,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4266767995018024,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4267559622762991,2,0.076
0.4054054054054055,0.4871794871794871,0.9545454545454547,0.426558055340057,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42654750030345734,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4272916303837284,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4267559622762991,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42791965506140395,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42207744230353117,2,0.076
0.4054054054054055,0.435897435897436,0.9545454545454547,0.42149691529055366,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42254714143221284,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4234548745797777,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42311975216774056,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4250011874416175,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4259300306623812,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4262572367969686,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4265633328583567,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4253020059847057,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4260197484734778,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4252202044510589,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4264604212515106,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4257954539457365,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4251225703625128,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42440746663289053,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42502229751481657,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42460537356913286,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4249325797037202,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.4248824432798721,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42461328984658264,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42479800298707526,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4195046521323813,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.4185995577439665,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42377680319606514,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42514104167656197,2,0.076
0.4054054054054055,0.435897435897436,0.9545454545454547,0.42374513808626624,2,0.076
0.4054054054054055,0.46153846153846156,0.9772727272727274,0.42479800298707526,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42422011473324783,2,0.076
0.4054054054054055,0.46153846153846156,0.9545454545454547,0.42380055202841405,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.42752647994806914,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.42684568008739565,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4269406754167919,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4273787094356749,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4271359435938844,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4273602381216257,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4272309389232807,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4272916303837284,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.42812547827509584,2,0.076
0.4054054054054055,0.4871794871794871,0.9772727272727274,0.4261121050437242,2,0.076
0.3783783783783785,0.4871794871794871,0.9772727272727274,0.39498002459323533,2,0.0766
0.3783783783783785,0.4871794871794871,0.9772727272727274,0.39328594121900107,2,0.0766
0.3783783783783785,0.4871794871794871,0.9772727272727274,0.3940274325401223,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3939667410796748,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.39320150092620443,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3917000469699128,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3910825773288369,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3903938611907136,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.39099813703604025,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3904888565201099,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3901590116263729,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.39075273243509967,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.390850366523646,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3915733865307178,2,0.0766
0.3783783783783785,0.46153846153846156,0.9772727272727274,0.3924732034008327,2,0.0766
