R,G,B,IndexRGB,Day,Abs,CPC
0.96,0.9545454545454544,0.9777777777777777,0.9609003565693148,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.986858535642759,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9846299393262214,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9860094014335312,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9867881300424963,2,0.0,0.0833
0.98,0.9818181818181817,0.9833333333333333,0.9842259452866193,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9853661502674955,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.985797727453521,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9832638878094377,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9847222895291632,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9841431958473497,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9846200337764011,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9850846802595192,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9833509042547843,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9845593813328846,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.982372845504816,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9831962252845103,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9832897946320454,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9834342632663506,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.981714507424438,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9834964396406083,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9848140301598083,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9861817580004077,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9846927252727757,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9855560320379009,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9860296697123945,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9853870281186559,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9841520346456509,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9853090028646851,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9859873044377776,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9839734299627338,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9822317295181422,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9848083916160644,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9861139430824057,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9888888888888888,0.986439759474963,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9888888888888888,0.9856521920676966,2,0.0,0.0833
0.9900000000000002,0.9818181818181817,0.9833333333333333,0.9859687124827301,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9833740680020566,2,0.0,0.0833
0.98,0.9727272727272729,0.9833333333333333,0.9842047626493111,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9850906235894115,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9722222222222222,0.9735614779567989,2,0.0,0.0833
0.98,0.9636363636363636,0.9777777777777777,0.982589091277051,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.98829590711825,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.989184815919834,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9880414106844004,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9894484559381331,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9891409267144755,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9897884448865877,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9895359295627018,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9833333333333333,0.9901240144358912,2,0.0,0.0833
0.98,0.9545454545454544,0.9777777777777777,0.9743109470955253,2,0.0,0.0833
0.9900000000000002,0.9727272727272729,0.9888888888888888,0.9917889087711054,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9685692332403428,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9706846015027784,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9708214504833756,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9720308419199213,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9703932259449817,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9727841208855013,2,0.0,0.0833
0.98,0.9636363636363636,0.9777777777777777,0.9753524013643446,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9730116437452245,2,0.0,0.0833
0.9700000000000002,0.9545454545454544,0.9777777777777777,0.9716250191634292,2,0.0,0.0833
