C,M,Y,K,IndexCMYK,Day,Abs,CPC
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.0,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.0,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.0,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.0,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.0,9.752079339812373e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.0833
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.0833
0.05,0.0,0.08860759493670886,0.02777777777777779,0.05002224784070284,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.08860759493670886,0.02777777777777779,0.05002224784070284,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.05,0.0,0.07594936708860758,0.02777777777777779,0.0500173475421291,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.02777777777777779,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.02777777777777779,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.02777777777777779,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.02777777777777779,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.02777777777777779,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4700895721209693e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.0833
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.0,0.0,0.0,2,0.0,0.076
0.0,0.0,0.0,0.0,0.0,2,0.0,0.076
0.0,0.0,0.0,0.0,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.8517807660758134e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.0,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.01265822784810125,0.02777777777777779,4.90029857373656e-06,2,0.0,0.076
0.0,0.0,0.025316455696202528,0.02777777777777779,9.800597147473133e-06,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.0500173475421291,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.07594936708860758,0.0,0.05001729902432144,2,0.0,0.076
0.05,0.0,0.0632911392405063,0.0,0.050012398725747705,2,0.0,0.076
0.05,0.0,0.0632911392405063,0.0,0.050012398725747705,2,0.0,0.076
0.05,0.0,0.0632911392405063,0.0,0.050012398725747705,2,0.0,0.076
0.05,0.0,0.0632911392405063,0.0,0.050012398725747705,2,0.0,0.076
0.05,0.0,0.0632911392405063,0.0,0.050012398725747705,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.037974683544303806,0.0,1.4652377913548933e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.05063291139240503,0.0,1.9552676487285492e-05,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
0.0,0.0,0.0,0.02777777777777779,0.0,2,0.0,0.076
