C,M,Y,K,IndexCMYK,Day,CPC
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637751706153509,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.09999999999999998,0.10637753770970981,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.08000000000000002,0.1276513521013265,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.06,0.12765133145315177,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.03999999999999998,0.12765133145315177,2,0.0833
0.12765957446808507,0.0,0.08064516129032251,0.03999999999999998,0.12765339627062167,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.03999999999999998,0.14892514584476846,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.020000000000000018,0.12765131080497705,2,0.0833
0.14893617021276606,0.0,0.08064516129032251,0.020000000000000018,0.14892723131041308,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.0,0.14892512519659373,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.020000000000000018,0.14892514584476846,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.03999999999999998,0.14892514584476846,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.03999999999999998,0.14892514584476846,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.06,0.12765133145315177,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.03999999999999998,0.14892514584476846,2,0.0833
0.14893617021276606,0.0,0.06451612903225801,0.0,0.14892512519659373,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.06,0.12765133145315177,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.03999999999999998,0.12765131080497705,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.03999999999999998,0.12765133145315177,2,0.0833
0.14893617021276606,0.0,0.08064516129032251,0.03999999999999998,0.14892723131041308,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637751706153509,2,0.0833
0.08510638297872353,0.0,0.06451612903225801,0.09999999999999998,0.0851037026699184,2,0.0833
0.06382978723404253,0.0,0.048387096774193505,0.12,0.0638278028126571,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.09999999999999998,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.09999999999999998,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.12,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.12,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.12,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.09999999999999998,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.12,0.08510163785244851,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.12,0.08510163785244851,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.08000000000000002,0.1063754522440652,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.08000000000000002,0.10637543159589047,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.08000000000000002,0.1063754522440652,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.08000000000000002,0.1063754522440652,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.08000000000000002,0.08510161720427378,2,0.0833
0.08510638297872353,0.0,0.032258064516129004,0.09999999999999998,0.08509953173862939,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.08000000000000002,0.08510161720427378,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.08000000000000002,0.08510161720427378,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.09999999999999998,0.08510161720427378,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637753770970981,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637751706153509,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.09999999999999998,0.1063754522440652,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.09999999999999998,0.10637753770970981,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.08000000000000002,0.1276513521013265,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.06,0.12765133145315177,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637751706153509,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637751706153509,2,0.0833
0.12765957446808507,0.0,0.06451612903225801,0.08000000000000002,0.1276513521013265,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.08000000000000002,0.10637543159589047,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.09999999999999998,0.1063754522440652,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.09999999999999998,0.1063754522440652,2,0.0833
0.1063829787234043,0.0,0.048387096774193505,0.12,0.10637547289223992,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.12,0.10637755835788454,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.12,0.10637755835788454,2,0.0833
0.08510638297872353,0.0,0.048387096774193505,0.14,0.08510165850062323,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.12,0.10637757900605904,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.12,0.10637755835788454,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.09999999999999998,0.10637755835788454,2,0.0833
0.1063829787234043,0.0,0.06451612903225801,0.08000000000000002,0.10637751706153509,2,0.0833
